Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
CE RW I||RWCIRCLE-BHAWANIPATNA,BPT/Online-10/2023-24,2023_CERWI_91753_2,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Paper cost, EMD, GST, PAN, RC, Affidavit correctness certificate and no relation certificate",07-Aug-2023 11:00 AM,23-Aug-2023 11:00 AM,07-Aug-2023 11:00 AM,22-Aug-2023 05:00 PM,07-Aug-2023 11:00 AM ,21-Aug-2023 05:00 PM ,07-Aug-2023 11:00 AM,22-Aug-2023 05:00 PM,21-Sep-2023 11:00 AM,"4,04,620",Yes,percentage,1.0%,Nil,Nil,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,Chief Construction Engineer,"O/o the CCE RW Circle, Bhawanipatna, Kalahandi",Construction of road from Nuapada Block Boundary to Bargarh District Boundary via Chanamunda and Mundapalak under CMRL in the District of Nuapada for the year 2023-24,Construction of road from Nuapada Block Boundary to Bargarh District Boundary via Chanamunda and Mundapalak under CMRL in the District of Nuapada for the year 2023-24,Please refer Tender documents. ,NA ,"4,04,62,000",Civil Works - Roads,NA ,Tender,90.0,330.0,Nuapada/Nuapada,766105.0,NA ,NA ,NA ,"O/o the CCE RW Circle, Bhawanipatna",No ,No,AOC,15-May-2024,"INR 40,507,785",330.0,Pradeep Kisan,15-May-2024 06:29 PM,2100.pdf (384.00 KB),1.0,2207877.0,GOPAL CHANDRA SAHU,INR,"34,435,668",1,2207743,ASHUTOSH SAHU,21-Aug-2023 01:54 PM,Rejected-Finance,NOT SELECTED IN LOTTERY,07-Dec-2023 12:47 PM,Finance,PRICE BID OPENED,Pradeep Kisan,21-Sep-2023 11:31 AM,,BOQ Comparative Chart,RP ACHARYA,Internal,,Pradeep Kisan,07-Dec-2023 12:47 PM,finsummary_446525.pdf (380.23 KB),CE RW I||RWCIRCLE-BHAWANIPATNA,2023_CERWI_91753_2,BPT/Online-10/2023-24,Construction of road from Nuapada Block Boundary to Bargarh District Boundary via Chanamunda and Mundapalak under CMRL in the District of Nuapada for the year 2023-24,Technical,16NOS. BIDDERS ARE PARTICIPATED,Pradeep Kisan,23-Aug-2023 11:57 AM,,RP ACHARYA,Internal,,Rajendra Prasad Acharya,14-Sep-2023 06:56 PM,21-Sep-2023 11:00 AM,techsummary_446525.pdf (296.09 KB),AOC
,,,,,,,,,,,,,,,,.pdf,"Work in hand, ATO, Similar nature of work, Machineries and other documents as per DTCN",,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2210177,BIJAY KUMAR SAHU,22-Aug-2023 10:18 AM,Rejected-Finance,NOT SELECTED IN LOTTERY,07-Dec-2023 12:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2212010,Chandrakant Singh Thakur,22-Aug-2023 04:48 PM,Rejected-Finance,NOT SELECTED IN LOTTERY,07-Dec-2023 12:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2207877,GOPAL CHANDRA SAHU,21-Aug-2023 08:25 PM,Accepted-AOC,AGMT DRAWN,15-May-2024 06:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2206952,GOPAMANI PANIGRAHI,22-Aug-2023 10:09 AM,Rejected-Finance,NOT SELECTED IN LOTTERY,07-Dec-2023 12:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2211229,KSHYROD KUMAR PADHI,22-Aug-2023 01:22 PM,Rejected-Finance,NOT SELECTED IN LOTTERY,07-Dec-2023 12:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2210950,LALAN PRASAD GUPTA,22-Aug-2023 11:35 AM,Rejected-Finance,NOT SELECTED IN LOTTERY,07-Dec-2023 12:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2211140,M/S L.N. CONSTRUCTION,22-Aug-2023 12:27 PM,Rejected-Finance,NOT SELECTED IN LOTTERY,07-Dec-2023 12:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2210938,M/s.PREM NATH SAHU,22-Aug-2023 11:34 AM,Rejected-Finance,NOT SELECTED IN LOTTERY,07-Dec-2023 12:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2211420,NANU AGRAWAL,22-Aug-2023 04:04 PM,Rejected-Finance,NOT SELECTED IN LOTTERY,07-Dec-2023 12:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
