Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"CE-BM, Tel Basin,Bhawanipatna||SE Balangir Irr Circle Balangir","EE,TID,SNP-18/2023-24",2024_CEBMT_100999_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Tender cost, EMD, GSTIN, PAN, Contractor RC",13-Feb-2024 10:00 AM,28-Feb-2024 11:00 AM,13-Feb-2024 10:00 AM,27-Feb-2024 05:30 PM,13-Feb-2024 10:00 AM ,23-Feb-2024 05:30 PM ,13-Feb-2024 10:00 AM,27-Feb-2024 05:30 PM,02-Mar-2024 11:00 AM,"50,680",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,Executive Engineer,"O-o the EE,Tel Irrigation Division, Sonepur",Construction of FPE on right side of Badjore Nallah from RD Bridge from 00 m to 250 m in Kamsara GP of Tarbha Block,Flood Protection Embankment Work,Please refer Tender documents. ,NA ,"50,67,587",Civil Works - Others,NA ,Tender,90.0,180.0,Sonepur,767017.0,NA ,NA ,NA ,"O-o EE, Tel Irrigation Divn, Sonepur",No ,No,AOC,20-Apr-2024,"INR 5,067,587.37",180.0,JITENDRA KUMAR PADHY,09-May-2024 10:59 AM,AOCBadjorenallah.pdf (1140.00 KB),1.0,2462392.0,RAJENDRA KUMAR MEHER,INR,"4,307,956.02",1,2458653,ABHISEK PANIGRAHI,25-Feb-2024 10:37 PM,Rejected-Finance,Not the 1st lowest bidder in lottery programme,18-Apr-2024 08:25 AM,Finance,Financial Bid opened for 10 nos of bidders on dt. 02.03.2024 at 11.00 AM.,JITENDRA KUMAR PADHY,02-Mar-2024 11:27 AM,,BOQ Comparative Chart,Executive Engineer,Internal,"DAO, Tel Irr Divn, Sonepur, Estimator, AEE, Estimator, JE",JITENDRA KUMAR PADHY,18-Apr-2024 08:25 AM,finsummary_492437.pdf (330.42 KB),"CE-BM, Tel Basin,Bhawanipatna||SE Balangir Irr Circle Balangir",2024_CEBMT_100999_3,"EE,TID,SNP-18/2023-24",Construction of FPE on right side of Badjore Nallah from RD Bridge from 00 m to 250 m in Kamsara GP of Tarbha Block,Technical,Tender opened on dt. 28.02.2024 at 11.00 AM. Total 11 nos of bidders participated online,JITENDRA KUMAR PADHY,01-Mar-2024 04:59 PM,,Executive Engineer,Internal,"DAO, Tel Irr Divn, Sonepur, Estimator, AEE, Estimator, JE",JITENDRA KUMAR PADHY,01-Mar-2024 05:10 PM,02-Mar-2024 11:00 AM,techsummary_492437.pdf (617.83 KB),AOC
,,,,,,,,,,,,,,,,.pdf,"Affidavits, undertakings and any other document as per SBD/DTCN",,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2461767,Janmajaya Meher,27-Feb-2024 10:44 AM,Rejected-Finance,Not the 1st lowest bidder in lottery programme,18-Apr-2024 08:25 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2456768,KL INFRAPROJECTS,24-Feb-2024 01:07 PM,Rejected-Finance,Not the 1st lowest bidder in lottery programme,18-Apr-2024 08:25 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Special condition, if any, specifically mentioned by Officer Inviting Tender",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2461375,Panchanana Pradhan,26-Feb-2024 10:09 PM,Rejected-Finance,Not the 1st lowest bidder in lottery programme,18-Apr-2024 08:25 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2462547,PRADEEP KUMAR TRIPATHY,27-Feb-2024 03:18 PM,Rejected-Technical,No Relation Certificate not furnished. Dis-Qualified as per DTCN,01-Mar-2024 05:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2462392,RAJENDRA KUMAR MEHER,27-Feb-2024 02:19 PM,Accepted-AOC,1st Lowest Bidder in lottery and Bid is accepted by Tender inviting authority. Furnished Performance securities and bid security,09-May-2024 10:59 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2458579,SANATAN HOTA,25-Feb-2024 09:23 PM,Rejected-Finance,Not the 1st lowest bidder in lottery programme,18-Apr-2024 08:25 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2458348,SANJIB KUMAR BEHERA,27-Feb-2024 10:28 AM,Rejected-Finance,Not the 1st lowest bidder in lottery programme,18-Apr-2024 08:25 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2459628,SANTOSH KUMAR PANDA,26-Feb-2024 01:34 PM,Rejected-Finance,Not the 1st lowest bidder in lottery programme,18-Apr-2024 08:25 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2459234,SUBHAM KUMAR AGRAWAL,27-Feb-2024 02:00 PM,Rejected-Finance,Not the 1st lowest bidder in lottery programme,18-Apr-2024 08:25 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
