Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Kanupur Irrigation Project,"CCE,KIP (KRC AND BD)-18/2023-24",2023_KPRIP_98145_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"RC,GSTIN,PAN,AFFIDAVIT,NO RELATIONSHIP DECLARATION, COST OF TENDER PAPER SUBMITTED",11-Dec-2023 10:00 AM,27-Dec-2023 11:00 AM,11-Dec-2023 10:00 AM,26-Dec-2023 05:00 PM,NA ,NA ,11-Dec-2023 10:00 AM,26-Dec-2023 05:00 PM,02-Jan-2024 11:00 AM,"2,57,100",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,"Chief Construction Engineer,KIP,Basudevpur","office of the CCE,KIP,Basudevpur,Keonjhar",Construction of internal CC Road and Drain with CD works at kumulanali Dhobakuchuda R and R colony for the DPs of village Dhobakuchuda of KIP,Construction of internal CC Road and Drain with CD works at kumulanali Dhobakuchuda R and R colony for the DPs of village Dhobakuchuda of KIP,please refer tender documents ,NA ,"2,57,06,154",Civil Works - Roads,NA ,Tender,90.0,240.0,"Chief Construction Engineer,KIP,Basudevpur",758047.0,"office of the CCE,KIP,Basudevpur,Keonjhar ","office of the CCE,KIP,Basudevpur, Keonjhar ",20-Dec-2023 11:00 AM ,"office of the CCE,KIP,Basudevpur,Keonjhar",No ,No,AOC,16-May-2024,"INR 21,852,802",240.0,PRASANNA KUMAR PANI,16-May-2024 05:37 PM,workorderroadkumu.pdf (530.00 KB),1.0,2367260.0,PRABINA BEHERA,INR,"21,852,802",1,2365121,Anil Kumar Panda,22-Dec-2023 12:59 PM,Rejected-AOC,looser of the lottery programme,16-May-2024 05:37 PM,Finance,All the financial documents of 12(Twelve) nos of bidder are downloaded successfully and taken into further evaluation.,PRASANNA KUMAR PANI,02-Jan-2024 11:15 AM,,BOQ Comparative Chart,"Chief Construction Engineer,KIP,Basudevpur",Internal,,PRASANNA KUMAR PANI,16-May-2024 05:30 PM,finsummary_478649.pdf (664.58 KB),Kanupur Irrigation Project,2023_KPRIP_98145_1,"CCE,KIP (KRC AND BD)-18/2023-24",Construction of internal CC Road and Drain with CD works at kumulanali Dhobakuchuda R and R colony for the DPs of village Dhobakuchuda of KIP,Technical,All the technical bid documents of 12(Twelve) nos of bidder are downloaded successfully and taken into further evaluation.,PRASANNA KUMAR PANI,27-Dec-2023 11:27 AM,,"Chief Construction Engineer,KIP,Basudevpur",Internal,,PRASANNA KUMAR PANI,01-Jan-2024 11:15 PM,02-Jan-2024 11:00 AM,techsummary_478649.pdf (2581.96 KB),AOC
,,,,,,,,,,,,,,,,.pdf,UNDERTAKING FOR PAYMENT OF MINIMUM WAGES AND OTHER DOCUMENTS AS PER DTCN,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2368331,BIJAYANANDA SAHOO,26-Dec-2023 03:42 PM,Rejected-AOC,looser of the lottery programme,16-May-2024 05:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2367543,DIBYALOCHAN BARIK,26-Dec-2023 11:51 AM,Rejected-AOC,looser of the lottery programme,16-May-2024 05:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2365613,JAGANNATH PANDA,22-Dec-2023 08:20 PM,Rejected-AOC,looser of the lottery programme,16-May-2024 05:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2365339,LOKANATH SAHOO,22-Dec-2023 04:03 PM,Rejected-AOC,looser of the lottery programme,16-May-2024 05:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2365637,MANOJ KUMAR DALAI,22-Dec-2023 08:45 PM,Rejected-AOC,looser of the lottery programme,16-May-2024 05:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2367887,MRUTYUNJAY JENA,26-Dec-2023 01:23 PM,Rejected-AOC,looser of the lottery programme,16-May-2024 05:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2366557,NIRANJAN BAG,25-Dec-2023 12:35 PM,Rejected-AOC,looser of the lottery programme,16-May-2024 05:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2367641,PRABHAT RANJAN JENA,26-Dec-2023 01:27 PM,Rejected-AOC,looser of the lottery programme,16-May-2024 05:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2367260,PRABINA BEHERA,25-Dec-2023 11:33 PM,Accepted-AOC,1st lowest successful bidder and winner of the lottery programme,16-May-2024 05:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
