Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Chief Engineer Mech - WR Bhubaneswar||SE Mechanical Circle Bhubaneswar,SEM/MDB-1(B)/2021-22,2021_CEMWR_67985_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"AFFIDAVIT, RC, PAN, GST AND ALL OTHER DOCUMENT AS PER DTCN",23-Apr-2021 05:00 PM,04-May-2021 04:00 PM,23-Apr-2021 05:00 PM,03-May-2021 05:30 PM,23-Apr-2021 05:00 PM ,03-May-2021 05:30 PM ,23-Apr-2021 05:00 PM,03-May-2021 05:30 PM,0.0,No,fixed,,Nil,Nil,1.0,CORRIGENDUM,Other,,1.0,ICICI BANK,"6,000",0.0,Nil,Nil,No,"SE, Mechanical Circle, Bhubaneswar","SE, Mechanical Circle, Bhubaneswar","Fabrication, supply transportation and erection of check dam gate cum sluice cum footbridge at RD 9000m over saranga DC near village Biraswati under Drainage Division Kendrapada","Fabrication, supply transportation and erection of check dam gate cum sluice cum footbridge at RD 9000m over saranga DC near village Biraswati under Drainage Division Kendrapada",Please refer Tender documents. ,NA ,,Mechanical Works,NA ,Tender,90.0,30.0,"BIRASWATI, KENDRAPARA",754212.0,NA ,NA ,NA ,BHUBANESWAR,No ,No,AOC,10-May-2024,"INR 1,136,373.78",30.0,Niharkanti Mishra,10-May-2024 06:13 PM,1B.pdf (748.00 KB),1.0,1530414.0,Md Yousuf Hussain,INR,"1,136,373.78",1,1530398,ALBINO ENTERPRISERS,03-May-2021 02:21 PM,Rejected-Finance,UNSUCCESSFUL BIDDER,22-Nov-2021 04:54 PM,Finance,ALL BID DOCUMENTS ARE DOWNLOADED,Niharkanti Mishra,19-May-2021 12:49 PM,,BOQ Comparative Chart,Niharkanti Mishra,Internal,Sri Bhakta Naik Executive Engineer Sri Ranjit Kumar Behera PA to SE,Niharkanti Mishra,22-Nov-2021 04:54 PM,finsummary_351682.pdf (970.90 KB),Chief Engineer Mech - WR Bhubaneswar||SE Mechanical Circle Bhubaneswar,2021_CEMWR_67985_1,SEM/MDB-1(B)/2021-22,"Fabrication, supply transportation and erection of check dam gate cum sluice cum footbridge at RD 9000m over saranga DC near village Biraswati under Drainage Division Kendrapada",Niharkanti Mishra,Internal,"SRI BHAKTA NAIK, EXECUTIVE ENGINEER, SRI RANJIT KUMAR BEHERA, PA TO SUPERINTENDING ENGINEER",Niharkanti Mishra,04-Jun-2021 01:58 PM,techsummary_351682.pdf (1568.37 KB),AOC
,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,1529740,BANASHREE BHUYAN,03-May-2021 04:21 PM,Rejected-Finance,UNSUCCESSFUL BIDDER,22-Nov-2021 04:54 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,1529324,LAXMIDHRA BHUYAN,02-May-2021 06:46 PM,Rejected-Finance,UNSUCCESSFUL BIDDER,22-Nov-2021 04:54 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,1530414,Md Yousuf Hussain,03-May-2021 02:26 PM,Accepted-AOC,SUCCESSFUL BIDDER AND LOTTERY WINNER,10-May-2024 06:13 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,1523461,M/S Abirvab Steel Product,01-May-2021 02:37 AM,Rejected-Finance,UNSUCCESSFUL BIDDER,22-Nov-2021 04:54 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,1523932,M/S Ashreebad Fabricators,30-Apr-2021 04:50 PM,Rejected-Finance,UNSUCCESSFUL BIDDER,22-Nov-2021 04:54 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,1528225,M/S KALINGA METAL PRODUCTS( PROPRIETOR TAPAN KUMAR MOHANTY),03-May-2021 09:07 AM,Rejected-Finance,UNSUCCESSFUL BIDDER,22-Nov-2021 04:54 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,1528231,"M/S MOHANTY INDUSTRIAL ENTERPRISERS -PROPRIETOR ,MALAYA KUMAR MOHANTY",03-May-2021 08:51 AM,Rejected-Finance,UNSUCCESSFUL BIDDER,22-Nov-2021 04:54 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,1521842,M/S SHREE INDUSTRIES,29-Apr-2021 05:13 PM,Rejected-Finance,UNSUCCESSFUL BIDDER,22-Nov-2021 04:54 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,1529805,POOJARINI ENTERPRISERS,03-May-2021 11:39 AM,Rejected-Finance,UNSUCCESSFUL BIDDER,22-Nov-2021 04:54 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,11,1521650,SANJEEB ENTERPRISERS,03-May-2021 12:30 PM,Rejected-Finance,UNSUCCESSFUL BIDDER,22-Nov-2021 04:54 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,12,1527797,Sarkar Engineering Works,30-Apr-2021 03:27 PM,Rejected-Finance,UNSUCCESSFUL BIDDER,22-Nov-2021 04:54 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,13,1524666,SPS INDUSTRY,03-May-2021 02:35 PM,Rejected-Finance,UNSUCCESSFUL BIDDER,22-Nov-2021 04:54 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,14,1524635,SUSHIL KUMAR DAS,03-May-2021 02:45 PM,Rejected-Finance,UNSUCCESSFUL BIDDER,22-Nov-2021 04:54 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
