Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
IDCO||IDCO||IDCO,PC/EST/E-96/2023-24,2023_IDCO_92442_1,Yes,National Competitive Bid,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"RC, PAN, GST, EPF, EPF LATEST CHALLAN, EXPERIENCE IN SCHEDULE D, AFFIDAVIT, MAF, AND OTHER DOCUMENTS",16-Aug-2023 06:15 PM,08-Sep-2023 11:30 AM,16-Aug-2023 06:15 PM,07-Sep-2023 05:00 PM,16-Aug-2023 06:15 PM ,21-Aug-2023 05:00 PM ,24-Aug-2023 05:00 PM,07-Sep-2023 05:00 PM,07-Dec-2023 06:35 PM,"56,848",Yes,percentage,1.0%,Nil,Nil,1.0,Date Corrigendum,Date,,1.0,ICICI BANK,"11,800",0.0,Nil,Nil,No,"CGM PC, IDCO BBSR","CGM PC, IDCO BBSR","SITC of LED Streetlights on Molten Road of Angul Aluminium Park, Angul","SITC of LED Streetlights on Molten Road of Angul Aluminium Park, Angul",Please refer tender documents ,NA ,"56,84,782",Electrical Works,NA ,Tender,180.0,60.0,Angul Aluminium Park,759123.0,NA ,NA ,NA ,"Office Chamber of CGM PC, IDCO BBSR",No ,No,AOC,16-May-2024,"INR 4,832,633.18",60.0,JAGABANDHU MAJHI,16-May-2024 04:43 PM,1.pdf (479.00 KB),1.0,2219187.0,M/s.TULSHI ENTERPRISES,INR,"4,832,633.18",1,2241514,AADYA URJA SOLUTIONS PRIVATE LIMITED,07-Sep-2023 04:23 PM,Rejected-AOC,Lost in transparent lottery.,16-May-2024 04:44 PM,Finance,Financial Opening Summary,JAGABANDHU MAJHI,07-Dec-2023 06:42 PM,finance_448817.pdf,BOQ Comparative Chart,CGM PC,Internal,,JAGABANDHU MAJHI,16-May-2024 04:28 PM,finsummary_448817.pdf (3059.32 KB),IDCO||IDCO||IDCO,2023_IDCO_92442_1,PC/EST/E-96/2023-24,"SITC of LED Streetlights on Molten Road of Angul Aluminium Park, Angul",Technical,Technical Opening Summary,JAGABANDHU MAJHI,03-Oct-2023 10:23 AM,technical_448817.pdf,CGM PC,Internal,,JAGABANDHU MAJHI,07-Dec-2023 06:31 PM,07-Dec-2023 06:35 PM,techsummary_448817.pdf (727.02 KB),AOC
,,,,,,,,,,,,,,,,.pdf,WARRENTY CERTIFICATE AND OTHER DOCUMENTS REQUIRED AS PER DTCN.,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2238858,DIVINE ENTERPRISES,06-Sep-2023 01:23 PM,Rejected-Finance,As per DTCN.,16-May-2024 04:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2237164,GREEN INNOVATIVE POWER PRIVATE LIMITED,05-Sep-2023 03:59 PM,Rejected-AOC,Lost in transparent lottery.,16-May-2024 04:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2242787,Jay Maa Engineering,07-Sep-2023 03:46 PM,Rejected-AOC,Lost in transparent lottery.,16-May-2024 04:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2226670,JUPITER ENGINEERS,07-Sep-2023 03:46 PM,Rejected-AOC,Lost in transparent lottery.,16-May-2024 04:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2240244,MARUTI CONSTRUCTIONS,06-Sep-2023 06:41 PM,Rejected-AOC,Lost in transparent lottery.,16-May-2024 04:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2242254,MESSERS BIRAJA ELECTRICAL AND CONSTRUCTION,07-Sep-2023 01:15 PM,Rejected-AOC,Lost in transparent lottery.,16-May-2024 04:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2240847,MESSERS OMM SAI ELECTRICALS,07-Sep-2023 03:06 PM,Rejected-AOC,Lost in transparent lottery.,16-May-2024 04:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2231030,MODERN WINDING AND ELECTRICALS,02-Sep-2023 06:36 PM,Rejected-AOC,Lost in transparent lottery.,16-May-2024 04:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2239129,M/S MAA JOGAMAYA TRADERS PROP-BIBHUTI RANJAN BISWAL,07-Sep-2023 02:39 PM,Rejected-Finance,As per DTCN. Price quoted by the bid is rejected as per Clause 62.1 of DTCN.,16-May-2024 04:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
