Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Chief Engineer Mech - WR Bhubaneswar||SE Mechanical Circle Bhubaneswar,SEM/MDB-1(F)/2021-22,2021_CEMWR_67989_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"AFFIDAVIT, RC, PAN, GST AND ALL OTHER DOCUMENT AS PER DTCN",23-Apr-2021 05:30 PM,04-May-2021 04:00 PM,23-Apr-2021 05:30 PM,03-May-2021 05:30 PM,23-Apr-2021 05:30 PM ,03-May-2021 05:30 PM ,23-Apr-2021 05:30 PM,03-May-2021 05:30 PM,0.0,No,fixed,,Nil,Nil,1.0,CORRIGENDUM,Other,,1.0,ICICI BANK,"6,000",0.0,Nil,Nil,No,"SE, Mechanical Circle, Bhubaneswar","SE, Mechanical Circle, Bhubaneswar","Fabrication, supply transportation and erection of check dam gate cum sluice cum VRB over Belapala DC at RD 10.30KM near village Chakeibanka Belarpur under Drainage Division Kendrapada","Fabrication, supply transportation and erection of check dam gate cum sluice cum VRB over Belapala DC at RD 10.30KM near village Chakeibanka Belarpur under Drainage Division Kendrapada",Please refer Tender documents. ,NA ,,Mechanical Works,NA ,Tender,90.0,30.0,"CHAKEIBANKA, KENDRAPARA",754250.0,NA ,NA ,NA ,BHUBANESWAR,No ,No,AOC,10-May-2024,"INR 1,070,687.29",30.0,Niharkanti Mishra,10-May-2024 06:40 PM,1F.pdf (759.00 KB),1.0,1529979.0,POOJARINI ENTERPRISERS,INR,"1,070,687.29",1,1530537,ALBINO ENTERPRISERS,03-May-2021 03:14 PM,Rejected-Finance,UNSUCCESSFUL BIDDER,30-Nov-2021 04:39 PM,Finance,ALL BID DOCUMENTS ARE DOWNLOADED,Niharkanti Mishra,19-May-2021 01:46 PM,,BOQ Comparative Chart,Niharkanti Mishra,Internal,Sri Bhakta Naik EE Sri Ranjit Kumar Behera PA TO SE,Niharkanti Mishra,30-Nov-2021 04:39 PM,finsummary_351694.pdf (918.54 KB),Chief Engineer Mech - WR Bhubaneswar||SE Mechanical Circle Bhubaneswar,2021_CEMWR_67989_1,SEM/MDB-1(F)/2021-22,"Fabrication, supply transportation and erection of check dam gate cum sluice cum VRB over Belapala DC at RD 10.30KM near village Chakeibanka Belarpur under Drainage Division Kendrapada",Niharkanti Mishra,Internal,"SRI BHAKTA NAIK, EXECUTIVE ENGINEER, SRI RANJIT KUMAR BEHERA, PA TO SUPERINTENDING ENGINEER",Niharkanti Mishra,04-Jun-2021 02:04 PM,techsummary_351694.pdf (1484.69 KB),AOC
,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,1529773,BANASHREE BHUYAN,03-May-2021 04:27 PM,Rejected-Finance,UNSUCCESSFUL BIDDER,30-Nov-2021 04:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,1529334,LAXMIDHRA BHUYAN,02-May-2021 07:12 PM,Rejected-Finance,UNSUCCESSFUL BIDDER,30-Nov-2021 04:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,1530558,Md Yousuf Hussain,03-May-2021 03:23 PM,Rejected-Finance,UNSUCCESSFUL BIDDER,30-Nov-2021 04:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,1522467,M/S Abirvab Steel Product,01-May-2021 03:06 AM,Rejected-Finance,UNSUCCESSFUL BIDDER,30-Nov-2021 04:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,1523901,M/S Ashreebad Fabricators,30-Apr-2021 06:01 PM,Rejected-Finance,UNSUCCESSFUL BIDDER,30-Nov-2021 04:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,1528229,M/S KALINGA METAL PRODUCTS( PROPRIETOR TAPAN KUMAR MOHANTY),03-May-2021 08:58 AM,Rejected-Finance,UNSUCCESSFUL BIDDER,30-Nov-2021 04:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,1528235,"M/S MOHANTY INDUSTRIAL ENTERPRISERS -PROPRIETOR ,MALAYA KUMAR MOHANTY",03-May-2021 08:41 AM,Rejected-Finance,UNSUCCESSFUL BIDDER,30-Nov-2021 04:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,1521848,M/S SHREE INDUSTRIES,29-Apr-2021 05:40 PM,Rejected-Finance,UNSUCCESSFUL BIDDER,30-Nov-2021 04:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,1529979,POOJARINI ENTERPRISERS,03-May-2021 02:58 PM,Accepted-AOC,SUCCESSFUL BIDDER AND LOTTERY WINNER,10-May-2024 06:40 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,11,1527819,Sarkar Engineering Works,30-Apr-2021 03:46 PM,Rejected-Finance,UNSUCCESSFUL BIDDER,30-Nov-2021 04:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,12,1524676,SPS INDUSTRY,03-May-2021 02:40 PM,Rejected-Finance,UNSUCCESSFUL BIDDER,30-Nov-2021 04:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,13,1524642,SUSHIL KUMAR DAS,03-May-2021 02:50 PM,Rejected-Finance,UNSUCCESSFUL BIDDER,30-Nov-2021 04:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
