Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
CE and BM Brahmani Basin Samal||SE Angul Irrigation Circle Angul||Deogarh Irrigation Division Deogarh,SEDID-05/2023-24,2024_CEBBS_100459_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Tender Cost, EMD, GST, FEE etc as per DTCN",02-Feb-2024 11:30 AM,17-Feb-2024 11:00 AM,02-Feb-2024 11:30 AM,16-Feb-2024 05:00 PM,02-Feb-2024 11:30 AM ,16-Feb-2024 05:00 PM ,02-Feb-2024 11:30 AM,16-Feb-2024 05:00 PM,20-Feb-2024 10:00 AM,"69,500",Yes,fixed,,Nil,Nil,1.0,1st Corrigendum,Technical Bid,,1.0,ICICI BANK,"10,000",Nil,Nil,No,S.E. Deogarh Irrigation Division,"Office of the Superintending Engineer , Deogarh Irrigation Division, Deogarh",Improvement to canal service road of Left Main Canal from RD 9920m to 12400m of Gohira Irrigation ProjectImprovement to canal service road of Left Main Canal from RD 9920m to 12400m of Gohira Irrigation Project,Improvement to canal service road of Left Main Canal from RD 9920m to 12400m of Gohira Irrigation Project,B class contractor ,NA ,"69,48,900",Civil Works - Roads,NA ,Tender,90.0,60.0,Deogarh,768119.0,NA ,NA ,NA ,O/O the S.E. Deogarh Irrigation Division,No ,No,AOC,12-May-2024,"INR 5,907,260",90.0,Suresh Chandra Munda,12-May-2024 08:23 AM,Loknath.pdf (798.00 KB),1.0,2440706.0,LOKNATH SAHU,INR,"5,907,260",1,2443972,KEDARA KUMAR PRADHAN,15-Feb-2024 09:13 PM,Rejected-AOC,Reject in lottery system,12-May-2024 08:23 AM,Finance,11 Nos bidder qualified,Suresh Chandra Munda,30-Apr-2024 05:50 PM,finance_489198.pdf,BOQ Comparative Chart,"Superintending Engineer, Deogarh Irrigation Division, Deogarh",Internal,"SE, AEE, Acccountant, Estimator",Suresh Chandra Munda,12-May-2024 08:05 AM,finsummary_489198.pdf (871.92 KB),CE and BM Brahmani Basin Samal||SE Angul Irrigation Circle Angul||Deogarh Irrigation Division Deogarh,2024_CEBBS_100459_2,SEDID-05/2023-24,Improvement to canal service road of Left Main Canal from RD 9920m to 12400m of Gohira Irrigation ProjectImprovement to canal service road of Left Main Canal from RD 9920m to 12400m of Gohira Irrigation Project,Technical,Admitted,Suresh Chandra Munda,19-Feb-2024 09:07 PM,,"Superintending Engineer, Deogarh Irrigation Division, Deogarh",Internal,"Superintending Engineer, Deogarh Irrigation Division, Deogarh, AEE Deogarh Irrigation Sub Division-II, Gohira Dam Site, AEE (Estimator) Deogarh Irrigation Division, Deogarh, Assistant Engineer",Suresh Chandra Munda,19-Feb-2024 09:23 PM,20-Feb-2024 10:00 AM,techsummary_489198.pdf (871.92 KB),AOC
,,,,,,,,,,,,,,,,.pdf,Technical Bid,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2440706,LOKNATH SAHU,14-Feb-2024 06:42 PM,Accepted-AOC,1st Lowest in lotery system,12-May-2024 08:23 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2444909,Manoj Kumar Nayak,16-Feb-2024 02:38 PM,Rejected-AOC,Reject in lottery system,12-May-2024 08:23 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2445310,PRATIMA BADAJENA,16-Feb-2024 04:32 PM,Rejected-AOC,Reject in lottery system,12-May-2024 08:23 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2445201,Ranjan Kumar Garnayak,16-Feb-2024 04:20 PM,Rejected-AOC,Reject in lottery system,12-May-2024 08:23 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2445015,SABITA SETHI,16-Feb-2024 02:59 PM,Rejected-Technical,Rejected due to non submission of affidavit/ agreement in regards to Machineary detail.,19-Feb-2024 09:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2444411,"SHRI GANESH CONSTRUCTION,PROP-SAPAN KUMAR SAHU",16-Feb-2024 03:20 PM,Rejected-AOC,Reject in lottery system,12-May-2024 08:23 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2445102,SOUMYA RANJAN BEHERA,16-Feb-2024 04:01 PM,Rejected-AOC,Reject in lottery system,12-May-2024 08:23 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2445349,SOVEN KUMAR SAMAL,16-Feb-2024 04:47 PM,Rejected-AOC,Reject in lottery system,12-May-2024 08:23 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2440564,SUKANTI PRADHAN,14-Feb-2024 07:59 PM,Rejected-AOC,Reject in lottery system,12-May-2024 08:23 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
