Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Chief Engineer Mech - WR Bhubaneswar||SE Mechanical Circle Bhubaneswar,SEM/MDS/20(E)/2020-21,2021_CEMWR_67411_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"RC, PAN, AFFIDAVIT, GST AND OTHER DOCUMENT AS PER DTCN",25-Mar-2021 10:00 AM,06-Apr-2021 04:00 PM,25-Mar-2021 10:00 AM,05-Apr-2021 05:30 PM,25-Mar-2021 10:00 AM ,04-Apr-2021 05:30 PM ,25-Mar-2021 10:00 AM,05-Apr-2021 05:30 PM,18-Jul-2022 04:00 PM,"10,336",No,fixed,,Nil,Nil,1.0,ICICI BANK,"6,000",0.0,Nil,Nil,No,"EXECUTIVE ENGINEER MECHANICAL DIVISION, SALAPADA","O/O EXECUTIVE ENGINEER, MECHANICAL DIVISION, SALAPADA","FABRICATION, ERECTION, TESTING AND COMMISSIONING OF TWO NOS. SLUICE GATE (SIZE-2000MM X 1800MM) AND 3 NOS. SLUICE GATE (SIZE-1800MM X 1200MM) OVER BADAHARIPUR TO BEGUNIA JORE CHECK DAM AT RD-4300 MTR. NEAR VILLAGE NISCHINTA UNDER DRAINAGE DIVISION, B","FABRICATION, ERECTION, TESTING AND COMMISSIONING OF TWO NOS. SLUICE GATE (SIZE-2000MM X 1800MM) AND 3 NOS. SLUICE GATE (SIZE-1800MM X 1200MM) OVER BADAHARIPUR TO BEGUNIA JORE CHECK DAM AT RD-4300 MTR. NEAR VILLAGE NISCHINTA UNDER DRAINAGE DIVISION, B",Please refer Tender documents. ,NA ,,Mechanical Works,NA ,Tender,90.0,30.0,BHADRAK,756100.0,NA ,NA ,NA ,SALAPADA,No ,No,AOC,09-May-2024,"INR 878,645.5",30.0,Niharkanti Mishra,09-May-2024 12:30 PM,20EAOC.pdf (786.00 KB),1.0,1503161.0,Santi Lata Sahoo,INR,"878,645.5",1,1506985,Binod Chandra Sahoo,03-Apr-2021 02:34 PM,Rejected-Finance,LOOSER OF THE LOTTERY,09-May-2024 11:39 AM,Finance,14 nos. bid opened. All have quoted 14.99 percentage less,Niharkanti Mishra,08-May-2024 05:27 PM,,BOQ Comparative Chart,SUPERINTENDING ENGINEER,Internal,"EXECUTIVE ENGINEER, PA TO SUPERINTENDING ENGINEER",Niharkanti Mishra,09-May-2024 11:39 AM,finsummary_349002.pdf (716.71 KB),Chief Engineer Mech - WR Bhubaneswar||SE Mechanical Circle Bhubaneswar,2021_CEMWR_67411_1,SEM/MDS/20(E)/2020-21,"FABRICATION, ERECTION, TESTING AND COMMISSIONING OF TWO NOS. SLUICE GATE (SIZE-2000MM X 1800MM) AND 3 NOS. SLUICE GATE (SIZE-1800MM X 1200MM) OVER BADAHARIPUR TO BEGUNIA JORE CHECK DAM AT RD-4300 MTR. NEAR VILLAGE NISCHINTA UNDER DRAINAGE DIVISION, B",Technical,ALL BID DOCUMENTS ARE DOWNLOADED,Niharkanti Mishra,06-May-2021 04:59 PM,,Niharkanti Mishra,Internal,Sri Bhakta Naik Executive Engineer Sri Ranjit Kumar Behera PA to Superintending Engineer,Niharkanti Mishra,18-Jul-2022 03:35 PM,18-Jul-2022 04:00 PM,techsummary_349002.pdf (1738.61 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,1506251,LAXMIDHRA BHUYAN,05-Apr-2021 12:25 PM,Rejected-Finance,LOOSER OF THE LOTTERY,09-May-2024 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,1505877,Md Yousuf Hussain,31-Mar-2021 08:12 PM,Rejected-Finance,LOOSER OF THE LOTTERY,09-May-2024 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,1502945,M/S Abirvab Steel Product,02-Apr-2021 10:46 AM,Rejected-Finance,LOOSER OF THE LOTTERY,09-May-2024 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,1502938,M/s. ASHIRBAD INDUSTRIES Prp. PRAKASH CHANDRA LENKA,31-Mar-2021 08:26 PM,Rejected-Finance,LOOSER OF THE LOTTERY,09-May-2024 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,1502971,M/S Ashreebad Fabricators,02-Apr-2021 04:25 PM,Rejected-Finance,LOOSER OF THE LOTTERY,09-May-2024 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,1502943,M/s. BHAGABATI INDUSTRIES Prop. NIRANJAN PANDA,31-Mar-2021 08:40 PM,Rejected-Finance,LOOSER OF THE LOTTERY,09-May-2024 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,1507522,"M/S MOHANTY INDUSTRIAL ENTERPRISERS -PROPRIETOR ,MALAYA KUMAR MOHANTY",05-Apr-2021 09:23 AM,Rejected-Finance,LOOSER OF THE LOTTERY,09-May-2024 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,1505993,M/S SHREE INDUSTRIES,03-Apr-2021 05:55 PM,Rejected-Finance,LOOSER OF THE LOTTERY,09-May-2024 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,1507300,POOJARINI ENTERPRISERS,04-Apr-2021 01:56 PM,Rejected-Finance,LOOSER OF THE LOTTERY,09-May-2024 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
