Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Bhubaneswar Development Authority||Bhubaneswar Development Authority||EE BDA Division IV,"1765, Dated-06/12/2023",2023_BDABU_98101_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"EMD, GST, PAN, EPF and ESI, RC and Tender Cost",11-Dec-2023 10:00 AM,27-Dec-2023 11:30 AM,11-Dec-2023 10:00 AM,26-Dec-2023 05:00 PM,NA ,NA ,11-Dec-2023 10:00 AM,26-Dec-2023 05:00 PM,11-Jan-2024 04:00 PM,"14,228",Yes,percentage,1.0%,Nil,Nil,1.0,FIRST CORRIGENDUM,Date,,1.0,ICICI BANK,"7,080",0.0,Nil,Nil,No,"Executive Engineer-IV, BDA, Bhubaneswar.","Office of the Executive Engineer-IV, BDA, Bhubaneswar.","Provision of street light on the 18Mtrs road adjacent to the AHP Project at Chandrasekharpur, Bhubaneswar","Provision of street light on the 18Mtrs road adjacent to the AHP Project at Chandrasekharpur, Bhubaneswar",Please refer Tender documents. ,NA ,"14,22,842",Electrical Works,NA ,Tender,90.0,30.0,BHUBANESWAR,751001.0,NA ,NA ,NA ,"Executive Engineer-IV, BDA, Bhubaneswar.",No ,No,AOC,28-May-2024,"INR 1,209,558",30.0,MADHUSUDAN SAHOO,28-May-2024 03:31 PM,AoCahp.pdf (563.00 KB),stipulated date of commencement of work is 15.02.2024.,1.0,2365389.0,M/S S. R. ENGINEERS AND CONSTRUCTION,INR,"1,209,558",1,2367611,AMPTON ENGINEERING PRIVATE LIMITED,26-Dec-2023 11:59 AM,Rejected-Finance,As per transparent lottery system,28-May-2024 03:28 PM,Finance,Financial Bid (Cover-II) downloaded and evaluation under process.,MADHUSUDAN SAHOO,11-Jan-2024 04:29 PM,,BOQ Comparative Chart,"EXECUTIVE ENGINEER-IV, BDA, BHUBANESWAR.",Internal,"Estimator-I, Division No.IV, S.D.O. -I (Elect), Division No.IV and D.A.O., Division No.IV, BDA, Bhubaneswar.",MADHUSUDAN SAHOO,28-May-2024 03:28 PM,finsummary_478338.pdf (682.60 KB),Bhubaneswar Development Authority||Bhubaneswar Development Authority||EE BDA Division IV,2023_BDABU_98101_2,"1765, Dated-06/12/2023","Provision of street light on the 18Mtrs road adjacent to the AHP Project at Chandrasekharpur, Bhubaneswar",Technical,Technical Bid (Cover-I) downloaded and evaluation under process.,MADHUSUDAN SAHOO,27-Dec-2023 01:21 PM,,"EXECUTIVE ENGINEER-IV, BDA, BHUBANESWAR.",Internal,"Estimator-I, Division No.IV, S.D.O. -I (Elect), Division No.IV and D.A.O., Division No.IV, BDA, Bhubaneswar.",MADHUSUDAN SAHOO,11-Jan-2024 11:20 AM,11-Jan-2024 04:00 PM,techsummary_478338.pdf (875.32 KB),AOC
,,,,,,,,,,,,,,,,.pdf,All other documents as per DTCN,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2367779,CORESPIKE ELECTRICALS PVT LTD,26-Dec-2023 12:55 PM,Rejected-Finance,As per transparent lottery system,28-May-2024 03:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2366622,JAY HANUMAN ENTERPRISES,26-Dec-2023 03:48 PM,Rejected-Finance,As per transparent lottery system,28-May-2024 03:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2359800,JBS ENTERPRISES,20-Dec-2023 03:29 PM,Rejected-Finance,As per transparent lottery system,28-May-2024 03:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2362683,MARUTI CONSTRUCTIONS,20-Dec-2023 12:37 PM,Rejected-Finance,As per transparent lottery system,28-May-2024 03:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2355664,MODERN WINDING AND ELECTRICALS,13-Dec-2023 02:22 PM,Rejected-Finance,As per transparent lottery system,28-May-2024 03:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2359796,M/S GANGA ELECTRIC,20-Dec-2023 12:16 PM,Rejected-Finance,As per transparent lottery system,28-May-2024 03:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2367143,Ms. JAYANTI ELECTRICALS,25-Dec-2023 08:35 PM,Rejected-Technical,REJECTED,11-Jan-2024 11:20 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2358503,M/S SAI ELECTRICAL WORKS,16-Dec-2023 01:04 PM,Rejected-Technical,REJECTED,11-Jan-2024 11:20 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2365389,M/S S. R. ENGINEERS AND CONSTRUCTION,22-Dec-2023 03:50 PM,Accepted-AOC,As per transparent lottery system,28-May-2024 03:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,11,2359781,M/s.TULSHI ENTERPRISES,20-Dec-2023 12:44 PM,Rejected-Finance,As per transparent lottery system,28-May-2024 03:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,12,2364749,RSC ELECTRICAL AND CONSTRUCTION,21-Dec-2023 07:03 PM,Rejected-Finance,As per transparent lottery system,28-May-2024 03:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,13,2359788,R.S. ENTERPRISE,20-Dec-2023 01:06 PM,Rejected-Finance,As per transparent lottery system,28-May-2024 03:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,14,2366518,SRD ENERGY TREE PVT LTD,25-Dec-2023 12:15 PM,Rejected-Finance,As per transparent lottery system,28-May-2024 03:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,15,2355342,T.RABIN KUMAR PATRO,13-Dec-2023 04:43 PM,Rejected-Finance,As per transparent lottery system,28-May-2024 03:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
