Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Chief Engineer Mech - WR Bhubaneswar||SE Mechanical Circle Bhubaneswar,SEM/MDS/20(B)/2020-21,2021_CEMWR_67406_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"RC, PAN, AFFIDAVIT, GST AND OTHER DOCUMENT AS PER DTCN",25-Mar-2021 10:00 AM,06-Apr-2021 04:00 PM,25-Mar-2021 10:00 AM,05-Apr-2021 05:30 PM,25-Mar-2021 10:00 AM ,04-Apr-2021 05:30 PM ,25-Mar-2021 10:00 AM,05-Apr-2021 05:30 PM,04-Jul-2022 04:30 PM,"14,179",No,fixed,,Nil,Nil,1.0,ICICI BANK,"6,000",0.0,Nil,Nil,No,"EXECUTIVE ENGINEER MECHANICAL DIVISION, SALAPADA","O/O EXECUTIVE ENGINEER, MECHANICAL DIVISION, SALAPADA","FABRICATION, ERECTION, TESTING AND COMMISSIONING OF 3 NOS. CHECK DAM GATE OF BADIA CHECK DAM, 3 NOS. CHECK DAM GATE OF JAYANTA-I CHECK DAM,3 NOS. CHECK DAM GATE OF JAYANTA-II CHECK DAM OF PATNA BLOCK UNDER M.I DIVISION, KEONJHAR","FABRICATION, ERECTION, TESTING AND COMMISSIONING OF 3 NOS. CHECK DAM GATE OF BADIA CHECK DAM, 3 NOS. CHECK DAM GATE OF JAYANTA-I CHECK DAM,3 NOS. CHECK DAM GATE OF JAYANTA-II CHECK DAM OF PATNA BLOCK UNDER M.I DIVISION, KEONJHAR",Please refer Tender documents. ,NA ,,Mechanical Works,NA ,Tender,90.0,30.0,KEONJHAR,758001.0,NA ,NA ,NA ,SALAPADA,No ,No,AOC,09-May-2024,"INR 1,205,372.94",30.0,Niharkanti Mishra,09-May-2024 12:13 PM,20BAOC.pdf (746.00 KB),1.0,1507022.0,Santi Lata Sahoo,INR,"1,205,372.94",1,1507520,BANASHREE BHUYAN,05-Apr-2021 02:23 PM,Rejected-Finance,LOOSER OF THE LOTTERY,08-May-2024 06:40 PM,Finance,14 nos. financial bid opened. All have quoted 14.99 percentage less,Niharkanti Mishra,08-May-2024 05:41 PM,,BOQ Comparative Chart,SUPERINTENDING ENGINEER,Internal,"EXECUTIVE ENGINEER, PA TO SUPERINTENDING ENGINEER",Niharkanti Mishra,08-May-2024 06:40 PM,finsummary_348995.pdf (644.48 KB),Chief Engineer Mech - WR Bhubaneswar||SE Mechanical Circle Bhubaneswar,2021_CEMWR_67406_1,SEM/MDS/20(B)/2020-21,"FABRICATION, ERECTION, TESTING AND COMMISSIONING OF 3 NOS. CHECK DAM GATE OF BADIA CHECK DAM, 3 NOS. CHECK DAM GATE OF JAYANTA-I CHECK DAM,3 NOS. CHECK DAM GATE OF JAYANTA-II CHECK DAM OF PATNA BLOCK UNDER M.I DIVISION, KEONJHAR",Technical,ALL BID DOCUMENTS ARE DOWNLOADED,Niharkanti Mishra,06-May-2021 04:24 PM,,Niharkanti Mishra,Internal,Sri Bhakta Naik Executive Engineer Sri Ranjit Kumar Behera PA to Superintending Engineer,Niharkanti Mishra,04-Jul-2022 04:23 PM,04-Jul-2022 04:30 PM,techsummary_348995.pdf (1762.93 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,1506976,Binod Chandra Sahoo,03-Apr-2021 02:23 PM,Rejected-Finance,LOOSER OF THE LOTTERY,08-May-2024 06:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,1506247,LAXMIDHRA BHUYAN,05-Apr-2021 12:09 PM,Rejected-Finance,LOOSER OF THE LOTTERY,08-May-2024 06:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,1505867,Md Yousuf Hussain,31-Mar-2021 07:53 PM,Rejected-Finance,LOOSER OF THE LOTTERY,08-May-2024 06:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,1502950,M/S Abirvab Steel Product,02-Apr-2021 11:36 AM,Rejected-Finance,LOOSER OF THE LOTTERY,08-May-2024 06:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,1507507,M/S ADITYA INDUSTRIAL ENTERPRISERS(PROP.SUKANTA SAHOO),05-Apr-2021 09:25 AM,Rejected-Finance,LOOSER OF THE LOTTERY,08-May-2024 06:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,1502935,M/s. ASHIRBAD INDUSTRIES Prp. PRAKASH CHANDRA LENKA,31-Mar-2021 08:18 PM,Rejected-Finance,LOOSER OF THE LOTTERY,08-May-2024 06:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,1502979,M/S Ashreebad Fabricators,02-Apr-2021 01:11 PM,Rejected-Finance,LOOSER OF THE LOTTERY,08-May-2024 06:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,1502940,M/s. BHAGABATI INDUSTRIES Prop. NIRANJAN PANDA,31-Mar-2021 08:31 PM,Rejected-Finance,LOOSER OF THE LOTTERY,08-May-2024 06:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,1507703,M/S JAGANNATH AGRICULTURAL IMPLEMENTS WORKSHOP,05-Apr-2021 01:44 PM,Rejected-Technical,Form L not submitted,04-Jul-2022 04:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
