Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
EIC-CIVIL||SERNB-CIRCLE-NORTHERN||EERNB-DIVN-BOLANGIR,BGR (R and B)-30 of 2023-24,2023_EICCL_97151_1,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Online proof Copy Tender cost and EMD, Registration Certificate, PAN, GSTIN,etc.",16-Nov-2023 06:55 PM,02-Dec-2023 11:00 AM,16-Nov-2023 06:55 PM,01-Dec-2023 05:00 PM,16-Nov-2023 06:55 PM ,24-Nov-2023 05:00 PM ,16-Nov-2023 06:55 PM,01-Dec-2023 05:00 PM,"50,000",Yes,fixed,,Nil,Nil,1.0,Date and technical,Date,,1.0,ICICI BANK,"6,000",0.0,Nil,Nil,No,"S.E,Balangir (R and B) Division,Balangir","O/O S.E,Balangir (R and B) Division,Balangir","Installation CCTV (IP Camera) at Civil Court,Balangir",Electrical Work,Please refer Tender document ,NA ,"49,96,310",Electrical Works,NA ,Tender,90.0,30.0,Balangir,767001.0,NA ,NA ,NA ,"O/O S.E,Balangir (R and B) Division,Balangir",No ,No,AOC,10-Apr-2024,"INR 4,247,363",30.0,Roshan Tigga,13-May-2024 11:32 AM,ScanAOC.23.pdf (358.00 KB),L1 bidder selected through transparent lottery system,1.0,2336695.0,MESSERS OMM SAI ELECTRICALS,INR,"4,247,363",1,2336797,AJANTA ENTERPRISES,28-Nov-2023 12:56 PM,Rejected-Finance,loose in transparent lottery system,10-Apr-2024 12:12 PM,Finance,Total 10 (Ten) Nos. bidders were participated and their documents are opened for further evaluation.,Roshan Tigga,07-Dec-2023 12:12 PM,finance_474403.pdf,BOQ Comparative Chart,N.K.Ghadei,Internal,,Roshan Tigga,10-Apr-2024 12:12 PM,finsummary_474403.pdf (542.56 KB),EIC-CIVIL||SERNB-CIRCLE-NORTHERN||EERNB-DIVN-BOLANGIR,2023_EICCL_97151_1,BGR (R and B)-30 of 2023-24,"Installation CCTV (IP Camera) at Civil Court,Balangir",N.K.Ghadei,Internal,,Roshan Tigga,10-Apr-2024 12:03 PM,techsummary_474403.pdf (1080.45 KB),AOC
,,,,,,,,,,,,,,,,.pdf,"No relationship Certificate, affidavit etc.",,,,,,,,,,,,,,,2.0,Other,Other,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2336552,Debajyoti millennium pvt ltd,01-Dec-2023 01:34 PM,Rejected-Finance,loose in transparent lottery system,10-Apr-2024 12:12 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Others document as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2337170,MARUTI CONSTRUCTIONS,28-Nov-2023 02:08 PM,Rejected-Finance,loose in transparent lottery system,10-Apr-2024 12:12 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2336695,MESSERS OMM SAI ELECTRICALS,01-Dec-2023 03:21 PM,Accepted-AOC,1st lowest bidder through transparent lottery system,13-May-2024 11:33 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2332799,M/S GANGA ELECTRIC,28-Nov-2023 04:48 PM,Rejected-Finance,loose in transparent lottery system,10-Apr-2024 12:12 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2336044,MS SHREEJA ENTERPRISES,27-Nov-2023 10:46 PM,Rejected-Finance,loose in transparent lottery system,10-Apr-2024 12:12 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2332411,M/s.TULSHI ENTERPRISES,28-Nov-2023 03:26 PM,Rejected-Finance,loose in transparent lottery system,10-Apr-2024 12:12 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2341181,SANJIT KUMAR PATTNAIK,01-Dec-2023 01:52 PM,Rejected-Finance,loose in transparent lottery system,10-Apr-2024 12:12 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2323878,SMART I TECHNOLOGIES,25-Nov-2023 04:09 PM,Rejected-Finance,loose in transparent lottery system,10-Apr-2024 12:12 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2336753,STAR INDIA,01-Dec-2023 04:32 PM,Rejected-Finance,loose in transparent lottery system,10-Apr-2024 12:12 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
