Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Koraput||POTTANGI Block,02/2024-25,2024_PBPOT_107202_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Cost of Bid documents, EMD, Registration Certificate, GST, PAN, IT and other documents as per NIT.",19-Nov-2024 10:00 AM,20-Dec-2024 10:00 AM,19-Nov-2024 10:00 AM,19-Dec-2024 05:30 PM,19-Nov-2024 10:00 AM ,19-Dec-2024 05:30 PM ,19-Nov-2024 10:00 AM,19-Dec-2024 05:30 PM,21-Dec-2024 02:35 PM,"43,000",Yes,fixed,,Nil,Nil,1.0,Extension of date line,Date,,1.0,ICICI BANK,"6,000",Nil,Nil,No,"BDO, POTTANGI","O/O THE PANCHAYAT SAMITI, POTTANGI AT/POST/PS- POTTANGI DISTRICT-KORAPUT","Construction of BT road from NH-26 to Nuaguda via Podalguda, Pottangi GP","Construction of BT road from NH-26 to Nuaguda via Podalguda, Pottangi GP",Refer NIT Document ,NA ,"42,12,188",Civil Works - Roads,NA ,Tender,120.0,120.0,"Nuaguda, Pottangi GP",764039.0,NA ,NA ,NA ,"O/O THE PANCHAYAT SAMITI, POTTANGI",No ,No,AOC,10-Mar-2025,"INR 3,580,781",120.0,RAMKRISHNA NAYAK,11-Mar-2025 11:12 PM,BTRoadNuaguda.pdf (271.00 KB),AOC,1.0,2701356.0,RAJESWARI BANKKA,INR,"3,580,781",1,2701343,B.JOGI RAJU,18-Dec-2024 09:01 AM,Rejected-AOC,L3,11-Mar-2025 11:12 PM,Finance,Financial Bid,Biswanath Madali,04-Feb-2025 11:45 AM,finance_516761.pdf,BOQ Comparative Chart,BDO POTTANGI,Internal,ALL MEMBERS,Biswanath Madali,04-Feb-2025 02:56 PM,finsummary_516761.pdf (627.66 KB),Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Koraput||POTTANGI Block,2024_PBPOT_107202_2,02/2024-25,"Construction of BT road from NH-26 to Nuaguda via Podalguda, Pottangi GP",Technical,TECHNICAL BIDS,SUKANTA KUMAR PATNAIK,21-Dec-2024 01:58 PM,technical_516761.pdf,BDO POTTANGI,Internal,All Members,SUKANTA KUMAR PATNAIK,21-Dec-2024 02:31 PM,21-Dec-2024 02:35 PM,techsummary_516761.pdf (72.64 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Percentage BOQ,,,,,,,,,,,,,,,,2.0,Modification of required class of contractor,Other,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2693867,Chaitanya Badanaik,12-Dec-2024 03:51 PM,Rejected-AOC,L3,11-Mar-2025 11:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2703699,Ganesh Patra,19-Dec-2024 03:59 PM,Rejected-Technical,Rejected,21-Dec-2024 02:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2703818,J. Raja,19-Dec-2024 05:16 PM,Rejected-Technical,Rejected,21-Dec-2024 02:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2673982,Krushna Chandra Rudhi,17-Dec-2024 05:11 PM,Rejected-AOC,L3,11-Mar-2025 11:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2701356,RAJESWARI BANKKA,18-Dec-2024 09:18 AM,Accepted-AOC,L1,11-Mar-2025 11:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2702794,SOUMYASHREE SAHU,18-Dec-2024 08:50 PM,Rejected-Finance,Rejected,04-Feb-2025 02:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2702726,SUJIT KUMAR CHOUDHURY,19-Dec-2024 03:59 PM,Rejected-AOC,L2,11-Mar-2025 11:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2679358,SUNADHAR KHILLO,10-Dec-2024 09:19 PM,Rejected-AOC,L3,11-Mar-2025 11:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2673985,Tulsimani Rudi,03-Dec-2024 05:51 PM,Rejected-Technical,Rejected,21-Dec-2024 02:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
