Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Orissa Mining Corporation,NIT No. 02/OMC/CIVIL/2024,2024_OMC_99732_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL BID,16-Jan-2024 06:30 PM,31-Jan-2024 11:00 AM,16-Jan-2024 06:30 PM,30-Jan-2024 05:00 PM,NA ,NA ,16-Jan-2024 06:30 PM,30-Jan-2024 05:00 PM,28-Feb-2024 01:00 PM,"2,23,100",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"11,800",0.0,Nil,Nil,No,"CGM(C), OMC Ltd.","Office of the CGM(C), OMC Ltd., Bhubaneswar","Construction of Crate boulder Retaining Wall, Garland drain and Rain Water Harvesting structures at Tiringpahar Mines of Barbil Region in the district of Keonjhar.","Construction of Crate boulder Retaining Wall, Garland drain and Rain Water Harvesting structures at Tiringpahar Mines of Barbil Region in the district of Keonjhar.","RC, EPF Regd., GSTN, PAN, Registration in CDMS portal, Affidavits, experience, etc. as per DTCN requirements.  ",NA ,"2,23,07,000",Civil Works - Others,NA ,Tender,180.0,180.0,TIRINGPAHAR,758035.0,NA ,NA ,NA ,"OMC Ltd., Bhubaneswar",No ,No,AOC,06-May-2024,"INR 18,963,141.78",180.0,Satyajit Jena,20-Mar-2025 05:13 PM,2024_OMC_99372_2.pdf (64.00 KB),"Construction of Crate boulder Retaining Wall, Garland drain and Rain Water Harvesting structures at Tiringpahar Mines of Barbil Region in the district of Keonjhar.",1.0,2408545.0,AUROBINDA PARIDA,INR,"18,963,141.78",1,2411788,ABHISHEK DAS,30-Jan-2024 11:25 AM,Rejected-Finance,NOT BEING L1 OR L2,06-May-2024 03:21 PM,Finance,Financial bid of 10 (Ten) qualified bidders had been open,MINAKETAN DAS,29-Feb-2024 11:04 AM,,BOQ Comparative Chart,R K PANDA,Internal,J K MEKAP A K PADHI S PADHI,Satyajit Jena,06-May-2024 03:21 PM,finsummary_485066.pdf (63.01 KB),Orissa Mining Corporation,2024_OMC_99732_2,NIT No. 02/OMC/CIVIL/2024,"Construction of Crate boulder Retaining Wall, Garland drain and Rain Water Harvesting structures at Tiringpahar Mines of Barbil Region in the district of Keonjhar.",Technical,10 (TEN) bids has been received subjected to evaluation by committee,MINAKETAN DAS,31-Jan-2024 01:25 PM,,A K PAL,Internal,L D BEHERA S R PATTANAIK P K BISWAL N C BEHERA,Satyajit Jena,28-Feb-2024 11:25 AM,28-Feb-2024 01:00 PM,techsummary_485066.pdf (1107.82 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL BID,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2396004,ANIRUDHA MOHAPATRA,24-Jan-2024 03:56 PM,Rejected-Finance,NOT BEING L1 OR L2,06-May-2024 03:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2408545,AUROBINDA PARIDA,28-Jan-2024 09:06 PM,Accepted-AOC,L1,20-Mar-2025 05:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2412493,BIKRANTA KUMAR BISWAL,30-Jan-2024 02:24 PM,Rejected-Finance,NOT BEING L1 OR L2,06-May-2024 03:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2412842,MANAS RANJAN BEHERA,30-Jan-2024 04:23 PM,Rejected-Finance,NOT BEING L1 OR L2,06-May-2024 03:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2411976,MOHAMMAD SADIQ ANWAR,30-Jan-2024 12:04 PM,Rejected-Finance,NOT BEING L1 OR L2,06-May-2024 03:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2400000,M/S AADIDEV ENTERPRISES PROP-DEBABRATA GIRI,19-Jan-2024 09:30 PM,Rejected-Finance,NOT BEING L1 OR L2,06-May-2024 03:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2412792,M/S RAM TRADING CO,30-Jan-2024 04:44 PM,Rejected-AOC,L2,20-Mar-2025 05:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2411894,PRAKASH KUMAR PANDA,30-Jan-2024 11:49 AM,Rejected-Finance,NOT BEING L1 OR L2,06-May-2024 03:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2411760,SUMANTA KUMAR BISWAL,30-Jan-2024 11:08 AM,Rejected-Finance,NOT BEING L1 OR L2,06-May-2024 03:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
