Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Rural Water Supply and Sanitation||RWSS Circle Cuttack||RWSS Balasore,TCN NO. 12 DT. 27.11.2024,2024_RWSS_108314_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"BID COST, BID SECURITY, GST, PAN, CRC AND AFFIDAVIT",16-Dec-2024 10:00 AM,31-Dec-2024 11:00 AM,16-Dec-2024 10:00 AM,30-Dec-2024 05:00 PM,16-Dec-2024 10:00 AM ,26-Dec-2024 03:00 PM ,16-Dec-2024 10:00 AM,30-Dec-2024 05:00 PM,21-Feb-2025 11:30 AM,"1,09,106",Yes,percentage,1.0%,Nil,Nil,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,SE RWSS DIVISION BALASORE,O/O SE RWSS DIVISION BALASORE,"EXECUTION OF 70 L,PCD RPWS SCHEME TO VILLAGE KEDARPUR AND ITS ADJ. VILLAGES (UNCOVERED HABITATIONS) IN KEDARPUR GPOF SORO BLOCK IN BALASORE DISTRICT - BASUDHA",RPWS WITH RCC ESRS,Please refer Tender documents. ,NA ,"1,09,10,628",Civil Works - Water Works,NA ,Tender,180.0,330.0,BALASORE,756001.0,O/O SE RWSS DIVISION BALASORE ,O/O SE RWSS DIVISION BALASORE ,18-Dec-2024 11:00 AM ,O/O SE RWSS DIVISION BALASORE,No ,No,AOC,28-Mar-2025,"INR 9,275,125",330.0,Samir Chandra De,28-Mar-2025 07:40 PM,KedarpurWO.pdf (398.00 KB),AoC,1.0,2716975.0,MAHESWAR BEHERA,INR,"9,275,125",1,2714870,BASUDEV NAYAK,28-Dec-2024 07:17 PM,Rejected-AOC,Rejected,28-Mar-2025 07:40 PM,Finance,11 nos financial bids are received,Indrajit Singh,06-Mar-2025 07:26 PM,finance_520616.pdf,BOQ Comparative Chart,Er. N.P.Gandhi ACE,External,"Er. S.C.De, ACE, Er. R.Kanar, EE, Er. I.Singh, AEE, ER. C.Sethi, AE and Sri J.Guha, DAO",Indrajit Singh,07-Mar-2025 12:02 PM,finsummary_520616.pdf (733.73 KB),Rural Water Supply and Sanitation||RWSS Circle Cuttack||RWSS Balasore,2024_RWSS_108314_1,TCN NO. 12 DT. 27.11.2024,"EXECUTION OF 70 L,PCD RPWS SCHEME TO VILLAGE KEDARPUR AND ITS ADJ. VILLAGES (UNCOVERED HABITATIONS) IN KEDARPUR GPOF SORO BLOCK IN BALASORE DISTRICT - BASUDHA",Technical,11 Nos bidders have been participated in said work,Indrajit Singh,03-Jan-2025 12:59 PM,technical_520616.pdf,"Er. N.P.Gandhi, ACE",External,"Er. S.C.De, ACE, Smt. R.Kanhar, EE, Er. I.Singh, AEE, Er. C.Sethi, AE, Sri J.Guha, DAO",Indrajit Singh,21-Feb-2025 11:18 AM,21-Feb-2025 11:30 AM,techsummary_520616.pdf (2436.94 KB),AOC
,,,,,,,,,,,,,,,,.pdf,OTHER DOCUMENTS AS PER DTCN,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2712574,BHAGABAN MOHANTY,28-Dec-2024 12:45 PM,Rejected-AOC,Rejected,28-Mar-2025 07:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2706719,GOUTAM DWARY,24-Dec-2024 10:09 PM,Rejected-AOC,Rejected,28-Mar-2025 07:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2714139,KAMALAKANTA DAS,28-Dec-2024 05:09 PM,Rejected-AOC,Rejected,28-Mar-2025 07:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2716975,MAHESWAR BEHERA,30-Dec-2024 01:46 PM,Accepted-AOC,Awarded,28-Mar-2025 07:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2716312,MILAN PANDA,30-Dec-2024 07:46 AM,Rejected-AOC,Rejected,28-Mar-2025 07:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2705354,P.C. SUVAM BEHERA,28-Dec-2024 09:11 PM,Rejected-AOC,Rejected,28-Mar-2025 07:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2708328,PRASANTA KUMAR BEHERA,29-Dec-2024 03:20 PM,Rejected-AOC,Rejected,28-Mar-2025 07:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2717522,SRIKANTA BAG,30-Dec-2024 04:48 PM,Rejected-AOC,Rejected,28-Mar-2025 07:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2716503,SUDARSAN SAHU,30-Dec-2024 02:55 PM,Rejected-AOC,Rejected,28-Mar-2025 07:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,11,2706177,SUSHREE SASMITA PRADHAN,28-Dec-2024 01:50 PM,Rejected-AOC,Rejected,28-Mar-2025 07:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
