Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
CE RW I||RWCIRCLE-BALANGIR||RWDIVISION-SONEPUR,BI No.Tender Online SNPR-16 of 2024-25,2025_CERWI_110874_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,TENDER PAPER COST EMD PAN GST CERTIFICATE VALID CONTRACT LICENCE AFFIDAVIT AS PER DTCN ETC,18-Feb-2025 01:00 PM,25-Feb-2025 11:00 AM,18-Feb-2025 01:00 PM,24-Feb-2025 05:00 PM,18-Feb-2025 01:00 PM ,21-Feb-2025 04:00 PM ,18-Feb-2025 01:00 PM,24-Feb-2025 05:00 PM,18-Mar-2025 11:00 AM,"56,100",Yes,fixed,,Nil,Nil,1.0,Corrigendum 1 of TCN-16 OF 2024-25,Other,,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,"EE, RWD Sonepur","O/o the Superintending Engineer, RW Div., Sonepur","Construction of Addl. Class Room in Sonepur Degree College,Sonepur in the Dist. of Subarnapur for the year 2024- 25.",Building civil works,Please refer Tender documents. ,NA ,"56,10,000",Civil Works - Buildings,NA ,Tender,90.0,270.0,Sonepur,767017.0,NA ,NA ,NA ,"O/o the Superintending Engineer, RW Div., Sonepur",No ,No,AOC,20-Mar-2025,"INR 4,769,636",270.0,Subhrata Meher,20-Mar-2025 04:59 PM,AOC.pdf (518.00 KB),Work awarded in regular lottery system.,1.0,2835313.0,Duryodhan Mishra,INR,"4,769,636",1,2835143,ABHINABA MAHAPATRA,24-Feb-2025 01:53 PM,Rejected-AOC,Rejected,20-Mar-2025 04:59 PM,Finance,17 nos of Bidders.,Lipun Sa,18-Mar-2025 04:41 PM,finance_530717.pdf,BOQ Comparative Chart,Er Subhrata Meher,Internal,"Er. Subhrata Meher, DAO-I Rajesh Sharma, JE (Estimator) Lipun Sa",Lipun Sa,18-Mar-2025 04:45 PM,finsummary_530717.pdf (256.10 KB),CE RW I||RWCIRCLE-BALANGIR||RWDIVISION-SONEPUR,2025_CERWI_110874_1,BI No.Tender Online SNPR-16 of 2024-25,"Construction of Addl. Class Room in Sonepur Degree College,Sonepur in the Dist. of Subarnapur for the year 2024- 25.",Technical,17 nos of Bidders.,Subhrata Meher,25-Feb-2025 04:37 PM,technical_530717.pdf,Er Subhrata Meher,Internal,"Er. Subhrata Meher, DAO-I Rajesh Sharma, JE (Estimator) Lipun Sa",Subhrata Meher,17-Mar-2025 01:11 PM,18-Mar-2025 11:00 AM,techsummary_530717.pdf (255.45 KB),AOC
,,,,,,,,,,,,,,,,.pdf,Machinaries with invoice,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2835057,AMIYA RANJAN DASH,24-Feb-2025 01:36 PM,Rejected-AOC,Rejected,20-Mar-2025 04:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2831060,ANSUMAN UDGATA,22-Feb-2025 06:47 PM,Rejected-AOC,Rejected,20-Mar-2025 04:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2835108,ANTARYAMI NANDA,24-Feb-2025 02:01 PM,Rejected-AOC,Rejected,20-Mar-2025 04:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2835174,Babulu Naik,24-Feb-2025 02:02 PM,Rejected-AOC,Rejected,20-Mar-2025 04:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2831455,BASUDEV HOTA,22-Feb-2025 09:11 PM,Rejected-AOC,Rejected,20-Mar-2025 04:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2827368,BHUBANESWAR MEHER,21-Feb-2025 11:17 PM,Rejected-AOC,Rejected,20-Mar-2025 04:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2835302,BIKASH KUMAR SAHU,24-Feb-2025 02:34 PM,Rejected-AOC,Rejected,20-Mar-2025 04:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2835313,Duryodhan Mishra,24-Feb-2025 02:32 PM,Accepted-AOC,Work awarded in regular lottery system.,20-Mar-2025 04:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2828562,JAGABANDHU DANDIA,21-Feb-2025 07:51 AM,Rejected-AOC,Rejected,20-Mar-2025 04:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
