Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Rourkela Municipal Corporation,MC/RMC/36/2024,2024_RMC_107310_5,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Registration Certificate, Affidavit, PAN, GST, EMD, Paper Cost and other documents as per DTCN",20-Nov-2024 06:00 PM,07-Dec-2024 11:00 AM,20-Nov-2024 06:00 PM,06-Dec-2024 05:00 PM,NA ,NA ,20-Nov-2024 06:00 PM,06-Dec-2024 05:00 PM,"7,650",Yes,fixed,,Nil,Nil,1.0,Due Date Extended for tenders closing on 30-11-2024.,Admin Corrigendum Date Extend,,1.0,ICICI BANK,"4,000",Nil,Nil,No,"Municipal Commissioner, RMC","Rourkela Municipal Corporation, Rourkela","Provision of Street Light at Burutola and Bhandatola under Rourkela Municipal Corporation, Rourkela.",Electrical,Please refer Tender documents. ,NA ,"7,65,000",Electrical Works,NA ,Tender,90.0,30.0,Rourkela,769012.0,NA ,NA ,NA ,"Rourkela Municipal Corporation, Rourkela",No ,No,AOC,28-Mar-2025,"INR 650,724.41",30.0,Birendra Nanda,28-Mar-2025 01:32 PM,BID36.pdf (1619.00 KB),Awarded to Rakesh Pattanayak,1.0,2673305.0,RAKESH PATTANAYAK,INR,"650,724.41",1,2678420,DEEPSIKHA ENTERPRISES,03-Dec-2024 01:36 PM,Rejected-Technical,By The Tender Committee,04-Feb-2025 01:36 PM,Finance,EMD refund,Birendra Nanda,04-Feb-2025 01:09 PM,finance_517157.pdf,BOQ Comparative Chart,Commissioner,External,"Audit Officer, Executive Engineer, Joint Commissioner",Birendra Nanda,28-Mar-2025 01:15 PM,finsummary_517157.pdf (1619.43 KB),Rourkela Municipal Corporation,2024_RMC_107310_5,MC/RMC/36/2024,"Provision of Street Light at Burutola and Bhandatola under Rourkela Municipal Corporation, Rourkela.",Commissioner,External,"Joint Commissioner, Executive Engineer, Audit Officer",Birendra Nanda,04-Feb-2025 01:36 PM,techsummary_517157.pdf (1619.42 KB),AOC
,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,2.0,Corrigendum,Date,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2673192,EDITION INTERNATIONAL,29-Nov-2024 02:27 PM,Rejected-Technical,By The Tender Committee,04-Feb-2025 01:36 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2666331,Hindusthan Electric Company,28-Nov-2024 11:37 AM,Rejected-Technical,By The Tender Committee,04-Feb-2025 01:36 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2670511,Jay Maa Engineering,28-Nov-2024 08:23 PM,Not Admitted-Fee/PreQual/Technical/Finance,Price Bid not complied,04-Feb-2025 01:09 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2672025,JBS ENTERPRISES,29-Nov-2024 04:43 PM,Rejected-Technical,By The Tender Committee,04-Feb-2025 01:36 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2669619,JUPITER ENGINEERS,28-Nov-2024 01:35 PM,Rejected-Technical,By The Tender Committee,04-Feb-2025 01:36 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2672257,M/S AJAY KUMAR DAS,28-Nov-2024 09:57 PM,Rejected-Technical,By The Tender Committee,04-Feb-2025 01:36 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2664552,M/s. EASTERN ENGINEERING,26-Nov-2024 03:52 PM,Rejected-Technical,By The Tender Committee,04-Feb-2025 01:36 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2674925,M/S GANGA ELECTRIC,02-Dec-2024 03:21 PM,Rejected-Technical,By The Tender Committee,04-Feb-2025 01:36 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2673090,M/S JANAKI ENGINEERING,03-Dec-2024 03:20 PM,Rejected-Technical,By The Tender Committee,04-Feb-2025 01:36 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
