Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
CE RW I||RWCIRCLE-KEONJHAR||RWDIVISION-ANANDAPUR,10/ACE/RW/AND/2024-25,2025_CERWI_110178_17,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender Paper Cost, EMD, GSTIN, PAN, Registration Certificate, Affidavit, Other Documents as per DTCN",05-Feb-2025 05:00 PM,11-Feb-2025 11:30 AM,05-Feb-2025 05:00 PM,10-Feb-2025 05:30 PM,05-Feb-2025 05:00 PM ,09-Feb-2025 05:30 PM ,05-Feb-2025 05:00 PM,10-Feb-2025 05:30 PM,"4,870",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"2,000",0.0,Nil,Nil,No,Additional Chief Engineer,"O/o the Superintending Engineer, R.W. Division, Anandapur, Salapada",S/R to Tahasildar Quarter at Hatadihi in the district of Keonjhar for the year 2024-25,S/R to Tahasildar Quarter at Hatadihi in the district of Keonjhar for the year 2024-25,Please refer tender documents ,NA ,"4,87,000",Civil Works - Buildings,NA ,Tender,90.0,30.0,Salapada,758020.0,NA ,NA ,NA ,"R.W. Division, Anandapur at Salapada",No ,No,AOC,14-Mar-2025,"INR 486,847",30.0,Sarat Kumar Rout,14-Mar-2025 10:06 AM,AOC-TQHatadihi.pdf (242.00 KB),1.0,2801586.0,SANJIP KUMAR SINGH,INR,"413,869",1,2803637,ANIL KUMAR NAYAK,08-Feb-2025 11:47 AM,Rejected-AOC,.,14-Mar-2025 10:07 AM,Finance,28 bidders bid the tender,Sarat Kumar Rout,13-Mar-2025 10:33 PM,,BOQ Comparative Chart,Er. Sarat Kumar Rout,Internal,,Sarat Kumar Rout,14-Mar-2025 09:43 AM,finsummary_528598.pdf (210.73 KB),CE RW I||RWCIRCLE-KEONJHAR||RWDIVISION-ANANDAPUR,2025_CERWI_110178_17,10/ACE/RW/AND/2024-25,S/R to Tahasildar Quarter at Hatadihi in the district of Keonjhar for the year 2024-25,AOC
,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2803526,BASANTA KUMAR NAIK,09-Feb-2025 10:09 AM,Rejected-AOC,.,14-Mar-2025 10:07 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2804252,BISWABHARATI PRADHAN,09-Feb-2025 01:42 AM,Rejected-AOC,.,14-Mar-2025 10:07 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2806138,GITA RANI SAHOO,10-Feb-2025 12:51 PM,Rejected-AOC,.,14-Mar-2025 10:07 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2806273,HIMANSU SEKHAR DAS,10-Feb-2025 01:18 AM,Rejected-AOC,.,14-Mar-2025 10:07 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2803068,JAGABANDHU JENA,07-Feb-2025 06:37 PM,Rejected-AOC,.,14-Mar-2025 10:07 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2807676,KAMALAKANTA BEHERA,10-Feb-2025 03:24 PM,Rejected-AOC,.,14-Mar-2025 10:07 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2804866,KAPILA CHARAN MALIK,09-Feb-2025 02:08 PM,Rejected-AOC,.,14-Mar-2025 10:07 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2805273,MANTU JENA,09-Feb-2025 01:14 PM,Rejected-AOC,.,14-Mar-2025 10:07 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2804401,NARAYANA JENA,09-Feb-2025 08:17 PM,Rejected-AOC,.,14-Mar-2025 10:07 AM,,,,,,,,,,,,,,,,,AOC
