Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Rourkela Municipal Corporation,MC/RMC/36/2024,2024_RMC_107310_2,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Registration Certificate, Affidavit, PAN, GST, EMD, Paper Cost and other documents as per DTCN",20-Nov-2024 06:00 PM,07-Dec-2024 11:00 AM,20-Nov-2024 06:00 PM,06-Dec-2024 05:00 PM,NA ,NA ,20-Nov-2024 06:00 PM,06-Dec-2024 05:00 PM,"8,910",Yes,fixed,,Nil,Nil,1.0,Due Date Extended for tenders closing on 30-11-2024.,Admin Corrigendum Date Extend,,1.0,ICICI BANK,"4,000",Nil,Nil,No,"Municipal Commissioner, RMC","Rourkela Municipal Corporation, Rourkela","Provision of lights at Childrens Park near ADM Office, Rourkela.",Electrical,Please refer Tender documents. ,NA ,"8,91,000",Electrical Works,NA ,Tender,90.0,30.0,Rourkela,769012.0,NA ,NA ,NA ,"Rourkela Municipal Corporation, Rourkela",No ,No,AOC,28-Mar-2025,"INR 757,774.3",30.0,Birendra Nanda,28-Mar-2025 01:23 PM,BID36.pdf (1619.00 KB),Awarded to Ajay Kumar Das,1.0,2672253.0,M/S AJAY KUMAR DAS,INR,"757,774.3",1,2673666,CASTOL ENTERPRISES,29-Nov-2024 06:39 PM,Rejected-Technical,By The Tender Committee,04-Feb-2025 01:26 PM,Finance,EMD refund,Birendra Nanda,04-Feb-2025 01:05 PM,finance_517151.pdf,BOQ Comparative Chart,Commissioner,External,"Audit Officer, Executive Engineer, Joint Commissioner",Birendra Nanda,28-Mar-2025 01:05 PM,finsummary_517151.pdf (1619.43 KB),Rourkela Municipal Corporation,2024_RMC_107310_2,MC/RMC/36/2024,"Provision of lights at Childrens Park near ADM Office, Rourkela.",Commissioner,External,"Joint Commissioner, Executive Engineer, Audit Officer",Birendra Nanda,04-Feb-2025 01:26 PM,techsummary_517151.pdf (1619.42 KB),AOC
,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,2.0,Corrigendum,Date,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2678452,DEEPSIKHA ENTERPRISES,03-Dec-2024 01:56 PM,Not Admitted-Fee/PreQual/Technical/Finance,Price Bid not complied,04-Feb-2025 01:05 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2673226,EDITION INTERNATIONAL,29-Nov-2024 02:37 PM,Rejected-Technical,By The Tender Committee,04-Feb-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2673712,GLOBAL ENERGY,29-Nov-2024 07:22 PM,Rejected-Technical,By The Tender Committee,04-Feb-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2671049,Hindusthan Electric Company,28-Nov-2024 11:42 AM,Rejected-Technical,By The Tender Committee,04-Feb-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2671536,Jay Maa Engineering,28-Nov-2024 08:41 PM,Not Admitted-Fee/PreQual/Technical/Finance,Price Bid not complied,04-Feb-2025 01:05 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2672019,JBS ENTERPRISES,29-Nov-2024 04:39 PM,Rejected-Technical,By The Tender Committee,04-Feb-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2669581,JUPITER ENGINEERS,28-Nov-2024 01:27 PM,Rejected-Technical,By The Tender Committee,04-Feb-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2672253,M/S AJAY KUMAR DAS,28-Nov-2024 09:51 PM,Accepted-AOC,By The Tender COmmittee,28-Mar-2025 01:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2661159,M/s. EASTERN ENGINEERING,26-Nov-2024 03:29 PM,Rejected-Technical,By The Tender Committee,04-Feb-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,11,2673943,M/S GANGA ELECTRIC,01-Dec-2024 05:47 PM,Rejected-Technical,By The Tender Committee,04-Feb-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,12,2673056,M/S JANAKI ENGINEERING,03-Dec-2024 03:17 PM,Rejected-Technical,By The Tender Committee,04-Feb-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,13,2677759,M/S SAHOO ENTERPRISES,03-Dec-2024 09:49 AM,Not Admitted-Fee/PreQual/Technical/Finance,Price Bid not complied,04-Feb-2025 01:05 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,14,2671825,M/S SRIKALI ENTERPRISES,28-Nov-2024 07:47 PM,Not Admitted-Fee/PreQual/Technical/Finance,Price Bid not complied,04-Feb-2025 01:05 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,15,2670852,M/s.TULSHI ENTERPRISES,29-Nov-2024 09:17 PM,Rejected-Technical,By The Tender Committee,04-Feb-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,16,2673159,NARAYANI CONSTRUCTION,29-Nov-2024 02:09 PM,Rejected-Technical,By The Tender Committee,04-Feb-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,17,2672854,Power Links,29-Nov-2024 12:50 PM,Rejected-Technical,By The Tender Committee,04-Feb-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,18,2670289,PRABAHA ENTERPRISES,27-Nov-2024 09:45 PM,Rejected-Technical,By The Tender Committee,04-Feb-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,19,2673323,RAKESH PATTANAYAK,29-Nov-2024 03:23 PM,Rejected-Technical,By The Tender Committee,04-Feb-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,20,2672594,R.S. ENTERPRISE,29-Nov-2024 07:32 PM,Rejected-Technical,By The Tender Committee,04-Feb-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,21,2676350,SRD ENERGY TREE PVT LTD,02-Dec-2024 04:43 PM,Not Admitted-Fee/PreQual/Technical/Finance,Price Bid not complied,04-Feb-2025 01:05 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
