Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Rural Water Supply and Sanitation||RWSS Circle Cuttack||RWSS Balasore,TCN NO. 12 DT. 27.11.2024,2024_RWSS_107841_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"BID COST, BID SECURITY, GST, PAN CRC AND AFFIDAVIT",16-Dec-2024 10:00 AM,31-Dec-2024 11:00 AM,16-Dec-2024 10:00 AM,30-Dec-2024 05:00 PM,16-Dec-2024 10:00 AM ,26-Dec-2024 03:00 PM ,16-Dec-2024 10:00 AM,30-Dec-2024 05:00 PM,21-Feb-2025 05:35 PM,"2,62,795",Yes,percentage,1.0%,Nil,Nil,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,SE RWSS DIVISION BALASORE,O/O SE RWSS DIVISION BALASORE,EXECUTION OF 70 LPCD RPWS SCHEME TO VILLAGE GUNASARTHA AND ITS ADJ. VILLAGES (UNCOVERED HABITATIONS) IN GUNASARTHA GP OF BHOGRAI BLOCK IN BALASORE DISTRICT - BASUDHA,RPWS WITH RCC ESR,Please refer Tender documents. ,NA ,"2,62,79,477",Civil Works - Water Works,NA ,Tender,180.0,330.0,BALASORE,756001.0,O/O SE RWSS DIVISION BALASORE ,O/O SE RWSS DIVISION BALASORE ,18-Dec-2024 11:00 AM ,O/O SE RWSS DIVISION BALASORE,No ,No,AOC,28-Mar-2025,"INR 22,340,183",330.0,Samir Chandra De,28-Mar-2025 07:55 PM,GunsarthaWO.pdf (514.00 KB),AoC,1.0,2717045.0,MAHESWAR BEHERA,INR,"22,340,183",1,2715610,BENUDHARA SETHI,29-Dec-2024 12:22 PM,Rejected-AOC,Rejected,28-Mar-2025 07:55 PM,Finance,12 financial bids are received,Indrajit Singh,06-Mar-2025 07:06 PM,finance_519108.pdf,BOQ Comparative Chart,Er. N.P.Gandhi ACE,External,"Er. S.C.De, ACE, Er. R.Kanar, EE, Er. I.Singh, AEE, ER. C.Sethi, AE and Sri J.Guha, DAO",Indrajit Singh,07-Mar-2025 11:46 AM,finsummary_519108.pdf (740.05 KB),Rural Water Supply and Sanitation||RWSS Circle Cuttack||RWSS Balasore,2024_RWSS_107841_1,TCN NO. 12 DT. 27.11.2024,EXECUTION OF 70 LPCD RPWS SCHEME TO VILLAGE GUNASARTHA AND ITS ADJ. VILLAGES (UNCOVERED HABITATIONS) IN GUNASARTHA GP OF BHOGRAI BLOCK IN BALASORE DISTRICT - BASUDHA,Technical,12 Nos bidders have been participated in said work,Indrajit Singh,03-Jan-2025 12:54 PM,technical_519108.pdf,Er. N.P.Gandhi ACE,External,"Er. S.C.De, ACE, Er. R.Kanhar, EE, Er. I.Singh, AEE, Er. C.Sethi, AE, Sri J.Guha, DAO",Indrajit Singh,21-Feb-2025 05:28 PM,21-Feb-2025 05:35 PM,techsummary_519108.pdf (2436.94 KB),AOC
,,,,,,,,,,,,,,,,.pdf,OTHER DOCUMENTS AS PER DTCN,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2699674,JAGANNATH DAS,25-Dec-2024 11:28 AM,Rejected-AOC,Rejected,28-Mar-2025 07:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2717045,MAHESWAR BEHERA,30-Dec-2024 02:09 PM,Accepted-AOC,Awarded,28-Mar-2025 07:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2712908,MILAN PANDA,30-Dec-2024 07:27 AM,Rejected-AOC,Rejected,28-Mar-2025 07:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2705320,P.C. SUVAM BEHERA,28-Dec-2024 09:08 PM,Rejected-AOC,Rejected,28-Mar-2025 07:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2703531,Pradeepta Kumar Ghosh,25-Dec-2024 12:26 PM,Rejected-AOC,Rejected,28-Mar-2025 07:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2699555,RAJIB KUMAR KAR,17-Dec-2024 09:48 PM,Rejected-AOC,Rejected,28-Mar-2025 07:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2703518,Ranjan Kumar Parida,27-Dec-2024 04:53 PM,Rejected-AOC,Rejected,28-Mar-2025 07:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2716586,SANJAY KUMAR GIRI,30-Dec-2024 12:55 PM,Rejected-AOC,Rejected,28-Mar-2025 07:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2708135,SURYA KUMAR GHOSH,28-Dec-2024 06:23 PM,Rejected-AOC,Rejected,28-Mar-2025 07:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
