Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"CE,Drainage,Cuttack||SE,Drainage,Balasore||EE Drainage Divn. Jajpur",DDJPR-16/2023-24,2024_CEDC_99473_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"PAN, GSTIN, Contractor RC, Affidavits, NRC, Undertakings and Other documents as per DTCN.",11-Jan-2024 10:00 AM,22-Jan-2024 11:30 AM,11-Jan-2024 10:00 AM,20-Jan-2024 05:00 PM,11-Jan-2024 10:00 AM ,17-Jan-2024 05:00 PM ,11-Jan-2024 10:00 AM,20-Jan-2024 05:00 PM,"5,385",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"4,000",0.0,Nil,Nil,No,"S.E., Drainage Division, Jajpur","O/o of the Superintending Engineer, Drainage Division, Jajpu At- Kuansarpur Po- Debidwar Pin-755001",De-Siltation of Namtikiri Drain passes through Amrutia Village for the year 2023-24,De-Siltation of Namtikiri Drain passes through Amrutia Village for the year 2023-24,IMPROVEMENT WORKS TO DRAINAGE CHANNEL ,NA ,"5,38,450",Civil Works - Others,NA ,Tender,90.0,30.0,"Korei, Jajpur",755022.0,NA ,NA ,NA ,"S.E., Drainage Division, Jajpur",No ,No,AOC,13-Feb-2024,"INR 457,736",30.0,DILLIP MOHAPATRA,28-Feb-2024 05:54 PM,NamtikiriDrain.pdf (1038.00 KB),Awarded,1.0,2399832.0,ANANTA NARAYAN JENA,INR,"457,736",1,2399832,ANANTA NARAYAN JENA,19-Jan-2024 06:46 PM,Accepted-AOC,Awarded,28-Feb-2024 05:54 PM,Finance,11 Nos. of Bidders Participated for the above work and downloaded successfully.,DILLIP MOHAPATRA,22-Jan-2024 04:12 PM,finance_483643.pdf,BOQ Comparative Chart,"Sri Dillip Nandan Mohapatra S.E, Drainage Division, Jajpur",Internal,"S.E, Drainage Division, Jajpur, Estimator, Drainage Division, Jajpur, D,A, Drainage Division, Jajpur",DILLIP MOHAPATRA,05-Feb-2024 05:18 PM,finsummary_483643.pdf (391.81 KB),"CE,Drainage,Cuttack||SE,Drainage,Balasore||EE Drainage Divn. Jajpur",2024_CEDC_99473_1,DDJPR-16/2023-24,De-Siltation of Namtikiri Drain passes through Amrutia Village for the year 2023-24,Sri Dillip Nandan Mohapatra SEDDJPR,Internal,"Sri Dillip Nandan Mohapatra SEDDJPR, DA DDJPR, Estimator DDJPR",DILLIP MOHAPATRA,29-Jan-2024 04:31 PM,techsummary_483643.pdf (461.03 KB),AOC
,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2399919,ASHOK SAHOO,19-Jan-2024 07:49 PM,Rejected-Finance,Dis-qualified through Transparent Lottery.,05-Feb-2024 05:18 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2400611,BHARAT KUMAR DAS,20-Jan-2024 03:13 PM,Rejected-Finance,Dis-qualified through Transparent Lottery.,05-Feb-2024 05:18 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2399808,LAXMIDHAR SAHOO,19-Jan-2024 06:32 PM,Rejected-Finance,Dis-qualified through Transparent Lottery.,05-Feb-2024 05:18 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2397721,M/S KRUSHNA CHANDRA BEHERA,18-Jan-2024 02:21 PM,Rejected-Finance,Dis-qualified through Transparent Lottery.,05-Feb-2024 05:18 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2400454,RABINARAYAN MISHRA,20-Jan-2024 01:38 PM,Rejected-Finance,Dis-qualified through Transparent Lottery.,05-Feb-2024 05:18 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2393544,RAMA CHANDRA NAYAK,16-Jan-2024 01:28 PM,Rejected-Finance,Dis-qualified through Transparent Lottery.,05-Feb-2024 05:18 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2397783,SAKTI KANTA NATH,18-Jan-2024 07:56 PM,Rejected-Finance,Dis-qualified through Transparent Lottery.,05-Feb-2024 05:18 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2400589,SUBHENDU KUMAR PATI,20-Jan-2024 02:59 PM,Rejected-Technical,Dis-Qualified due to GSTIN suspended effective from 03.01.2024,29-Jan-2024 04:31 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2399885,SUSANTA KUMAR SAHOO,19-Jan-2024 07:26 PM,Rejected-Finance,Dis-qualified through Transparent Lottery.,05-Feb-2024 05:18 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
