Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Khordha||BALIANTA Block,04/BPS/2023-24,2023_PRBAI_95703_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,16-Oct-2023 01:15 PM,01-Nov-2023 11:00 AM,16-Oct-2023 01:15 PM,31-Oct-2023 05:00 PM,NA ,NA ,16-Oct-2023 01:15 PM,31-Oct-2023 05:00 PM,"33,249",Yes,percentage,1.0%,Nil,Nil,1.0,ICICI BANK,"6,000",Nil,Nil,No,BDO BALIANTA,"BALIANTA BLOCK, GADASRIRAMPUR, DIST-KHORDHA","Construction of Boundary Wall around Medical Garden in Shree Jayadev Pitha,Kenduli",AS PER BOQ,Please refer Tender documents. ,NA ,"33,24,856",Civil Works - Others,NA ,Tender,90.0,120.0,JAYADEV,752100.0,NA ,NA ,NA ,BALIANTA BLOCK,No ,No,AOC,15-Feb-2024,"INR 2,826,460.27",120.0,PABITRA KUMAR SAMAL,15-Feb-2024 06:47 PM,2023_PRBAI_95703_1.pdf (141.00 KB),AOC,1.0,2293005.0,JANMEJAYA CHHOTARAY,INR,"2,826,460.27",1,2302487,AJIT MOHAPATRA,31-Oct-2023 02:59 PM,Rejected-AOC,LOSER BY LOTTERY,15-Feb-2024 06:48 PM,Finance,comparative statement,PABITRA KUMAR SAMAL,03-Nov-2023 02:09 PM,,BOQ Comparative Chart,PABITRA KUMAR SAMAL,Internal,"NIRANJAN BISWAL, AEE, RIYADARSINI BANGARI, AO, APARAJITA SWAIN, ABDO, DIPTIMAYEE PRADHAN, JE",PABITRA KUMAR SAMAL,07-Nov-2023 03:56 PM,finsummary_467732.pdf (946.43 KB),Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Khordha||BALIANTA Block,2023_PRBAI_95703_1,04/BPS/2023-24,"Construction of Boundary Wall around Medical Garden in Shree Jayadev Pitha,Kenduli",PABITRA KUMAR SAMAL,Internal,"NIRANJAN BISWAL, AEE, RIYADARSINI BANGARI, AO, APARAJITA SWAIN, ABDO, DIPTIMAYEE PRADHAN, JE",PABITRA KUMAR SAMAL,07-Nov-2023 12:30 PM,techsummary_467732.pdf (123.07 KB),AOC
,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2301369,ASHUTOSH NAYAK,30-Oct-2023 07:54 PM,Rejected-AOC,LOSER BY LOTTERY,15-Feb-2024 06:48 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2293093,BISWAJIT MOHANTY,20-Oct-2023 05:49 PM,Rejected-AOC,LOSER BY LOTTERY,15-Feb-2024 06:48 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2302400,CHINMAYANANDA MISHRA,31-Oct-2023 02:28 PM,Rejected-AOC,L3,15-Feb-2024 06:48 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2302654,CHINMAYEE SAHOO,31-Oct-2023 04:42 PM,Rejected-AOC,LOSER BY LOTTERY,15-Feb-2024 06:48 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2300505,CHITTA RANJAN DASH,31-Oct-2023 04:32 PM,Rejected-AOC,L3,15-Feb-2024 06:48 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2293005,JANMEJAYA CHHOTARAY,20-Oct-2023 04:07 PM,Accepted-AOC,WIN BY LOTTERY,15-Feb-2024 06:48 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2302175,Jyotiranjan Nayak,31-Oct-2023 12:55 PM,Rejected-AOC,L3,15-Feb-2024 06:48 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2302669,MADHUSUDAN BHOI,31-Oct-2023 04:49 PM,Rejected-AOC,L2,15-Feb-2024 06:48 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2302641,MS SAI SOUBHAGYA CONSTRUCTION PROPRIETOR KIRTI CHANDRA BARIK,31-Oct-2023 04:35 PM,Rejected-AOC,L3,15-Feb-2024 06:48 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
