Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Cuttack",BID ID NO.12/DT.13.11.23,2023_OLIC_97114_41,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"TENDER CALL NOTICE, EMD AND ALL OTHER CONDITIONS AS PER DTCN",21-Nov-2023 10:00 AM,01-Dec-2023 10:00 AM,21-Nov-2023 10:00 AM,30-Nov-2023 05:00 PM,21-Nov-2023 10:00 AM ,30-Nov-2023 04:00 PM ,21-Nov-2023 10:00 AM,30-Nov-2023 05:00 PM,"19,086",Yes,fixed,,Nil,Nil,1.0,ADDENDUM5614,Other,,1.0,ICICI BANK,"6,000",0.0,Nil,Nil,No,"EE LI DIVISION, CUTTACK","O/O EE LI DIVISION, CUTTACK",INSTALLATION AND ENERGISATION OF MUNDIDA-IV LIP,INSTALLATION AND ENERGISATION OF MUNDIDA-IV LIP,Please refer Tender documents. ,NA ,"19,08,614",Civil Works - Lift Irrigation Schemes,NA ,Rate Contract,90.0,NA ,TIRTOL BLOCK,754001.0,NA ,NA ,NA ,"EE LI DIVISION, CUTTACK",No ,No,AOC,22-Feb-2024,"INR 1,908,614",90.0,PABITRA PARIDA,22-Feb-2024 06:20 PM,MUNDIDA-IV.pdf (386.00 KB),WORK ORDER ISSUED,1.0,2339580.0,SUDEEP ROUT,INR,"1,908,614",1,2339693,AGRAWALLA POWER INFRASTRUCTURE,30-Nov-2023 09:54 AM,Rejected-Technical,OK,22-Feb-2024 06:14 PM,Finance,10 BIDDERS PARTICIPATION,SHDHANA BEHERA,02-Dec-2023 03:34 PM,,BOQ Comparative Chart,P PARIDA,Internal,EE LI CUTTACK AND OTHERS,PABITRA PARIDA,22-Feb-2024 06:17 PM,finsummary_474830.pdf (386.46 KB),"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Cuttack",2023_OLIC_97114_41,BID ID NO.12/DT.13.11.23,INSTALLATION AND ENERGISATION OF MUNDIDA-IV LIP,P PARIDA,Internal,EE LI CUTTACK AND OTHERS,PABITRA PARIDA,22-Feb-2024 06:14 PM,techsummary_474830.pdf (386.46 KB),AOC
,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2340158,Arif Ali Khan,30-Nov-2023 01:19 PM,Rejected-Technical,OK,22-Feb-2024 06:14 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2339549,ATRUPTI KUMAR MOHAPATRA,29-Nov-2023 08:45 PM,Rejected-Technical,OK,22-Feb-2024 06:14 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2339639,GITANJALI SARANGI PROPRIETOR- GITANJALI ENTERPRISES,30-Nov-2023 01:10 PM,Rejected-Technical,OK,22-Feb-2024 06:14 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2340525,MANJULATA MALLICK,30-Nov-2023 03:49 PM,Rejected-Technical,OK,22-Feb-2024 06:14 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2339248,Rakesh Kumar Mohapatra,30-Nov-2023 11:52 AM,Rejected-Technical,OK,22-Feb-2024 06:14 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2339513,SAROJA KUMAR MOHAPATRA,29-Nov-2023 08:10 PM,Rejected-Technical,OK,22-Feb-2024 06:14 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2339580,SUDEEP ROUT,30-Nov-2023 12:04 PM,Accepted-AOC,OK,22-Feb-2024 06:20 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2334675,SUJATA MALLICK,27-Nov-2023 04:39 PM,Rejected-Technical,OK,22-Feb-2024 06:14 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2339034,TUSAR RANJAN PARIDA,29-Nov-2023 03:20 PM,Rejected-Technical,OK,22-Feb-2024 06:14 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
