Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Khordha||BHUBANESWAR Block,02/BPS/2024-25,2024_BBSR_103778_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,20-Jul-2024 12:30 PM,02-Aug-2024 11:00 AM,20-Jul-2024 12:30 PM,01-Aug-2024 05:00 PM,NA ,NA ,20-Jul-2024 12:30 PM,01-Aug-2024 05:00 PM,"29,814",Yes,percentage,1.0%,Nil,Nil,1.0,ICICI BANK,"7,080",Nil,Nil,No,BDO BHUBANESWAR,PANCHAYAT SAMITI OFFICE BHUBANESWAR,"Construction of Ministerial Staff Quarters in Bhubaneswar Block, Bhubaneswar",AS PER BOQ,Please refer Tender documents. ,NA ,"29,81,413",Civil Works - Buildings,NA ,Tender,120.0,180.0,BHUBANESWAR BLOCK,751001.0,NA ,NA ,NA ,PANCHAYAT SAMITI OFFICE BHUBANESWAR,No ,No,AOC,10-Sep-2024,"INR 2,534,499.23",180.0,Sagar Palo,10-Sep-2024 05:19 PM,aoc4.pdf (563.00 KB),1.0,2518945.0,MADHUSUDAN ENTERPRISES,INR,"2,534,499.23",1,2519935,AKHAYA KUMAR MOHAPATRA,29-Jul-2024 04:07 PM,Rejected-AOC,loss by lottery,10-Sep-2024 05:19 PM,Finance,18 bidders are participated,Sagar Palo,02-Aug-2024 06:46 PM,,BOQ Comparative Chart,"SAGAR PALO, BDO",Internal,,Sagar Palo,10-Sep-2024 05:09 PM,finsummary_503279.pdf (178.06 KB),Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Khordha||BHUBANESWAR Block,2024_BBSR_103778_1,02/BPS/2024-25,"Construction of Ministerial Staff Quarters in Bhubaneswar Block, Bhubaneswar","SAGAR PALO, BDO",Internal,,Sagar Palo,10-Sep-2024 05:03 PM,techsummary_503279.pdf (178.06 KB),AOC
,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2521048,ARUN KUMAR SENAPATI,30-Jul-2024 04:28 PM,Rejected-AOC,loss by lottery,10-Sep-2024 05:19 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2520051,BISMAYA PADHIARI,28-Jul-2024 12:36 PM,Rejected-AOC,loss by lottery,10-Sep-2024 05:19 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2522448,CHINMAYI PARIDA,01-Aug-2024 04:36 PM,Rejected-AOC,loss by lottery,10-Sep-2024 05:19 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2520882,DEEPAK KUMAR SWAIN,30-Jul-2024 01:59 PM,Rejected-AOC,loss by lottery,10-Sep-2024 05:19 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2521829,GUPTA CONSTRUCTION,01-Aug-2024 04:22 PM,Rejected-AOC,loss by lottery,10-Sep-2024 05:19 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2521405,ISHA SAMAL,30-Jul-2024 04:47 PM,Rejected-AOC,loss by lottery,10-Sep-2024 05:19 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2522373,Kailas Chandra Dalei,01-Aug-2024 03:57 PM,Rejected-AOC,loss by lottery,10-Sep-2024 05:19 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2518945,MADHUSUDAN ENTERPRISES,25-Jul-2024 03:07 PM,Accepted-AOC,won by lottery,10-Sep-2024 05:19 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2519640,"PARIDA INFRA PROJECTS, PROP-SANGRAM KESHARI PARIDA",26-Jul-2024 06:26 PM,Rejected-AOC,loss by lottery,10-Sep-2024 05:19 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
