Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Khordha||JATNI Block,19/PSJ/2023-24,2023_PRJAT_98852_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,27-Dec-2023 03:00 PM,12-Jan-2024 11:00 AM,27-Dec-2023 03:00 PM,11-Jan-2024 05:00 PM,27-Dec-2023 03:00 PM ,10-Jan-2024 05:00 PM ,27-Dec-2023 03:00 PM,11-Jan-2024 05:00 PM,"8,291",Yes,percentage,1.0%,Nil,Nil,1.0,fee,Fee,,1.0,ICICI BANK,"4,000",Nil,Nil,No,BDO JATNI,PANCHAYAT SAMITI OFFICE JATNI,Const. of CC Road from NH-16 to Chhabi Pattnaik house Via Bhuasuni temple Jatra Padia and electrification thereat,AS PER DTCN,Please refer Tender documents. ,NA ,"8,29,127",Civil Works - Roads,NA ,Tender,120.0,180.0,JANLA,752050.0,NA ,NA ,NA ,JATNI BLOCK OFFICE,No ,No,AOC,02-Sep-2024,"INR 704,841",90.0,RASHMITA NATH,02-Sep-2024 05:19 PM,aocchabi.pdf (228.00 KB),AOC,1.0,2386216.0,Maa Barunei Construction And Supplier Prop-Biswa Mohan Parida,INR,"704,841",1,2382677,ANIKET SAMANTARAY,08-Jan-2024 05:56 PM,Rejected-AOC,L2,02-Sep-2024 05:19 PM,Finance,opening,RASHMITA NATH,02-Sep-2024 04:56 PM,finance_481230.pdf,BOQ Comparative Chart,BDO,Internal,"BDO,AEE,JE,SO,AO,CP",RASHMITA NATH,02-Sep-2024 05:10 PM,finsummary_481230.pdf (307.30 KB),Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Khordha||JATNI Block,2023_PRJAT_98852_1,19/PSJ/2023-24,Const. of CC Road from NH-16 to Chhabi Pattnaik house Via Bhuasuni temple Jatra Padia and electrification thereat,BDO,Internal,"BDO,AEE,CP,SO,AO,JE",RASHMITA NATH,02-Sep-2024 05:00 PM,techsummary_481230.pdf (480.80 KB),AOC
,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2387180,ARABINDA MARTHA,11-Jan-2024 11:31 AM,Rejected-AOC,L2,02-Sep-2024 05:19 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2380264,GOURANGA BALIARSINGH,07-Jan-2024 11:30 AM,Rejected-AOC,L2,02-Sep-2024 05:19 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2386216,Maa Barunei Construction And Supplier Prop-Biswa Mohan Parida,10-Jan-2024 06:39 PM,Accepted-AOC,L1,02-Sep-2024 05:19 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2386042,PRASANNA KUMAR SAMANTARAY,11-Jan-2024 12:17 PM,Rejected-AOC,L2,02-Sep-2024 05:19 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2378415,RAKESH KUMAR CHHOTARAY,05-Jan-2024 06:08 PM,Rejected-AOC,L2,02-Sep-2024 05:19 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2379572,SATYAJIT SAMANTARAY,06-Jan-2024 02:32 PM,Rejected-AOC,L2,02-Sep-2024 05:19 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2378812,SRIKANTA PATRA,05-Jan-2024 09:21 PM,Rejected-AOC,L2,02-Sep-2024 05:19 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2383138,Surendra Behera,09-Jan-2024 10:24 AM,Rejected-AOC,L2,02-Sep-2024 05:19 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2384974,SURYAKANTA MOHAPATRA,10-Jan-2024 02:26 PM,Rejected-AOC,L2,02-Sep-2024 05:19 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
