Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
CE AND BM MBBS CHANDIKOLE||EASTERN CIRCLE II CHANDIKOLE||Jaraka Irr Div Jaraka,JKID-02 OF 2024-25,2024_JIRR_103333_11,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"GSTIN, PAN, RC, No Relation Certificate, Affidavit regarding authenticity",28-Jun-2024 11:00 AM,05-Jul-2024 11:00 AM,28-Jun-2024 11:00 AM,04-Jul-2024 05:00 PM,28-Jun-2024 11:00 AM ,01-Jul-2024 05:00 PM ,28-Jun-2024 11:00 AM,04-Jul-2024 05:00 PM,"4,000",Yes,fixed,,Nil,Nil,1.0,1st Corrigendum,Other,,1.0,ICICI BANK,"2,000",Nil,Nil,No,"S.E. Jaraka Irrigation Division, Jaraka","Superintending Engineer, Jaraka Irrigation Division, Jaraka","Sl.No.11- Bed cutting to Disty No.7 1/2, 7 1/2A, 8 and 8A and 9 of HLC Range-I for the year 2024-25",Bed Cutting,Please refer Tender documents. ,NA ,"3,93,411",Civil Works - Canal,NA ,Tender,90.0,150.0,Jaraka,755050.0,NA ,NA ,NA ,"S.E. Jaraka Irrigation Division, Jaraka",No ,No,AOC,07-Aug-2024,"INR 334,438",90.0,kamadev das,03-Sep-2024 04:42 PM,Sl.11.pdf (554.00 KB),The work has been awarded to Dillip Kumar Mallik,1.0,2508034.0,DILLIP KUMAR MALLIK,INR,"334,438",1,2507130,ABHAYA KUMAR TARAI,02-Jul-2024 07:16 PM,Rejected-Finance,Other than L1,22-Jul-2024 12:27 PM,Finance,Document of all the bidders downloaded,kamadev das,10-Jul-2024 01:00 PM,,BOQ Comparative Chart,"Superintending Engineer, Jaraka Irrigation Division, Jaraka",Internal,"S.E., Jaraka Irrigation Division, Jaraka, DAO, Jaraka Irrigation Division, Jaraka AEE(Estimator), Jaraka Irrigation Division, Jaraka",kamadev das,22-Jul-2024 12:27 PM,finsummary_502071.pdf (213.18 KB),CE AND BM MBBS CHANDIKOLE||EASTERN CIRCLE II CHANDIKOLE||Jaraka Irr Div Jaraka,2024_JIRR_103333_11,JKID-02 OF 2024-25,"Sl.No.11- Bed cutting to Disty No.7 1/2, 7 1/2A, 8 and 8A and 9 of HLC Range-I for the year 2024-25",Superintending Engineer,Internal,"S.E., Jaraka Irrigation Division, Jaraka, DAO, Jaraka Irrigation Division, Jaraka AEE(Estimator), Jaraka Irrigation Division, Jaraka",kamadev das,10-Jul-2024 05:30 PM,techsummary_502071.pdf (213.18 KB),AOC
,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2507476,AKSHAY KUMAR DAS,03-Jul-2024 02:39 PM,Rejected-Finance,Other than L1,22-Jul-2024 12:27 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2506494,ALOK KUMAR PRUSTY,01-Jul-2024 01:58 PM,Rejected-Finance,Other than L1,22-Jul-2024 12:27 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2507938,AMINA CHARAN NAYAK,04-Jul-2024 12:09 PM,Rejected-Finance,Other than L1,22-Jul-2024 12:27 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2506944,DEBADATTA MOHANTY,03-Jul-2024 01:02 PM,Rejected-Finance,Other than L1,22-Jul-2024 12:27 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2508034,DILLIP KUMAR MALLIK,04-Jul-2024 01:40 PM,Accepted-AOC,The work has been awarded to Dillip Kumar Mallik,03-Sep-2024 04:42 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2508087,DUSASAN ROUT,04-Jul-2024 02:48 PM,Rejected-Finance,Other than L1,22-Jul-2024 12:27 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2507207,HALADHAR NAYAK,02-Jul-2024 09:56 PM,Rejected-Finance,Other than L1,22-Jul-2024 12:27 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2508004,JYOTI MOHAN MOHANTY,04-Jul-2024 01:06 PM,Rejected-Finance,Other than L1,22-Jul-2024 12:27 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2507148,KAMINI SAHOO,02-Jul-2024 07:34 PM,Rejected-Finance,Other than L1,22-Jul-2024 12:27 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
