Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"CE-BM,UM Basin,Burla||SE,Hirakud Dam Circle,Burla||EE,Main Dam Divn,Burla",CCB-01(07)/2022-23,2022_CEBBU_81923_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"LICENCE,GST, PAN, AFFIDAVIT AND OTHER DOCUMENTS AS PER DTCN",30-Sep-2022 11:00 AM,28-Oct-2022 11:30 AM,30-Sep-2022 11:00 AM,27-Oct-2022 05:00 PM,30-Sep-2022 11:00 AM ,27-Oct-2022 05:00 PM ,30-Sep-2022 11:00 AM,27-Oct-2022 05:00 PM,07-Nov-2022 11:30 AM,0.0,No,fixed,,Nil,Nil,1.0,Corrigendum No 01,Technical Bid,,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,Addl. Chief Engineer Canal Circle Burla,Office of the Addl. Chief Engineer Canal Circle Burla,Improvement to canal service road of Bargarh Main Canal System of Barpali Irrigation Division (Bishipali Disty. and Salepali minor ) for the year 2022-23,Improvement to canal service road of Bargarh Main Canal System of Barpali Irrigation Division (Bishipali Disty. and Salepali minor ) for the year 2022-23,Please refer Tender documents. ,NA ,"1,81,07,694",Civil Works - Roads,NA ,Tender,90.0,240.0,BARPALI,768029.0,NA ,NA ,NA ,Addl. Chief Engineer Canal Circle Burla,No ,No,AOC,06-Jan-2023,"INR 15,393,351",240.0,SUDHIR SAHU,24-Sep-2024 01:35 PM,ccb0107.pdf (471.00 KB),AOC,1.0,1961661.0,ANANTA SAHU,INR,"15,393,351",1,1962970,ajit kumar dash,27-Oct-2022 11:32 AM,Rejected-Finance,Not Selected in Transparent Lottery,28-Dec-2022 06:10 PM,Finance,Financial Bid Opening Summary,SUDHIR SAHU,03-Dec-2022 12:13 PM,finance_412225.pdf,BOQ Comparative Chart,Additional Chief Engineer,Internal,ACE CC BURLA SE BID BARPALI SE BID BARGARH SE MDD BURLA AFA HDP BURLA ASST TO ACE CC BURLA AE CC BURLA,SUDHIR SAHU,28-Dec-2022 06:10 PM,finsummary_412225.pdf (1764.63 KB),"CE-BM,UM Basin,Burla||SE,Hirakud Dam Circle,Burla||EE,Main Dam Divn,Burla",2022_CEBBU_81923_1,CCB-01(07)/2022-23,Improvement to canal service road of Bargarh Main Canal System of Barpali Irrigation Division (Bishipali Disty. and Salepali minor ) for the year 2022-23,Technical,Technical bid opening summary,SUDHIR SAHU,03-Nov-2022 11:17 AM,technical_412225.pdf,Additional Chief Engineer,External,SEBID Barpali SEBID Bargarh SESID Sambalpur SEBID Burla SEMDD Burla AFA HDP Burla Asst to ACE AECC Burla,SUDHIR SAHU,05-Nov-2022 01:33 PM,07-Nov-2022 11:30 AM,techsummary_412225.pdf (8825.06 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,1961661,ANANTA SAHU,26-Oct-2022 02:04 PM,Accepted-AOC,Owner of the lottery,24-Sep-2024 01:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,1963552,ANANT JAIN,27-Oct-2022 03:25 PM,Rejected-Finance,Not Selected in Transparent Lottery,28-Dec-2022 06:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,1963394,ANIL SETH,27-Oct-2022 02:09 PM,Rejected-Finance,Not Selected in Transparent Lottery,28-Dec-2022 06:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,1963336,ASHISH KUMAR BHOI,27-Oct-2022 01:38 PM,Rejected-Finance,Not Selected in Transparent Lottery,28-Dec-2022 06:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,1962117,BASANT AGRAWAL,27-Oct-2022 08:23 AM,Rejected-Finance,Not Selected in Transparent Lottery,28-Dec-2022 06:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,1962381,BIJAN KUMAR RATH,26-Oct-2022 08:54 PM,Rejected-Finance,Not Selected in Transparent Lottery,28-Dec-2022 06:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,1963481,BIJAYALAXMI SAHU,27-Oct-2022 02:59 PM,Rejected-Finance,Not Selected in Transparent Lottery,28-Dec-2022 06:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,1959418,GANGADHAR PADHAN,24-Oct-2022 07:12 PM,Rejected-Finance,Not Selected in Transparent Lottery,28-Dec-2022 06:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,1963423,JAYANTA KUMAR TRIPATHY,27-Oct-2022 02:25 PM,Rejected-Finance,Not Selected in Transparent Lottery,28-Dec-2022 06:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
