Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
EIC-CIVIL||SERNB-CIRCLE-NORTHERN||EERNB-DIVN-BARGARH,IFB-SE PWD-03 OF 2024-25,2024_EICCL_103879_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Tender Cost, EMD, Bid Declaration Form, GSTIN, PAN, EPF, ESI, Affidavit and other DOC as per DTCN",25-Jul-2024 11:00 AM,06-Aug-2024 11:30 AM,25-Jul-2024 11:00 AM,05-Aug-2024 05:00 PM,25-Jul-2024 11:00 AM ,05-Aug-2024 05:00 PM ,25-Jul-2024 11:00 AM,05-Aug-2024 05:00 PM,27-Aug-2024 09:00 AM,"22,228",Yes,fixed,,Nil,Nil,1.0,1ST CORRIGENDUM,Other,,1.0,ICICI BANK,"6,000",0.0,Nil,Nil,No,O/O THE SUPERINTENDING ENGINEER (R AND B) DIVISION,"O/O THE SUPERINTENDING ENGINEER (R AND B) DIVISION BARGARH, AT-NEAR GOVT BUS STAND INFRONT OF WOMENS COLLEGE BARGARH",Construction of a hall for Implementation of VCSystem (OSWAN) at First Floor Tahasil office Attabira for the year 2024-25,"BUILDING WORK (CIVIL, EI AND PH)",PLEASE REFER THE TENDER DOCUMENTS ,NA ,"22,22,839",Civil Works - Buildings,NA ,Tender,90.0,90.0,ATTABIRA,768027.0,NA ,NA ,NA ,O/O THE SUPERINTENDING ENGINEER (R AND B) DIVISION,No ,No,AOC,19-Feb-2025,"INR 1,889,635",90.0,Arun Kumar Pandey,19-Feb-2025 01:17 PM,OswanAttabira.pdf (316.00 KB),1.0,2523689.0,JAYANTA PRADHAN,INR,"1,889,635",1,2523652,BIBHUTI PADHAN,05-Aug-2024 01:20 PM,Rejected-AOC,TRANSPARENT LOTTERY SYSTEM,19-Feb-2025 01:18 PM,Finance,Total No. of 9 nos bidder accepted for financial evaluation process.,Arun Kumar Pandey,27-Aug-2024 12:40 PM,,BOQ Comparative Chart,ARUN KUMAR PANDEY,Internal,1-VINIT KUMAR 2-BASANTA KUMAR DEHURY 3-UMESH CHANDRA BHOI,Arun Kumar Pandey,19-Feb-2025 01:05 PM,finsummary_503509.pdf (315.70 KB),EIC-CIVIL||SERNB-CIRCLE-NORTHERN||EERNB-DIVN-BARGARH,2024_EICCL_103879_2,IFB-SE PWD-03 OF 2024-25,Construction of a hall for Implementation of VCSystem (OSWAN) at First Floor Tahasil office Attabira for the year 2024-25,Technical,Total No. of 10 nos bidder accepted for technical evaluation process.,Arun Kumar Pandey,06-Aug-2024 11:59 AM,,ARUN KUMAR PANDEY,Internal,1-VINIT KUMAR 2-BASANTA KUMAR DEHURY 3-UMESH CHANDRA BHOI,Arun Kumar Pandey,23-Aug-2024 05:57 PM,27-Aug-2024 09:00 AM,techsummary_503509.pdf (582.05 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2522502,Bolli Shyam Babu,05-Aug-2024 01:55 PM,Rejected-AOC,TRANSPARENT LOTTERY SYSTEM,19-Feb-2025 01:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2523689,JAYANTA PRADHAN,05-Aug-2024 01:48 PM,Accepted-AOC,WORK AWARDED BY TRANSPARENT LOTTERY SYSTEM,19-Feb-2025 01:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2523163,M/S SAI BALAJI CONSTRUCTION,03-Aug-2024 07:02 PM,Rejected-AOC,TRANSPARENT LOTTERY SYSTEM,19-Feb-2025 01:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2521501,NILESH KUMAR MAHAPATRA,01-Aug-2024 10:21 AM,Rejected-AOC,TRANSPARENT LOTTERY SYSTEM,19-Feb-2025 01:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2521425,PRASANTA SEBAK,30-Jul-2024 06:46 PM,Rejected-AOC,TRANSPARENT LOTTERY SYSTEM,19-Feb-2025 01:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2523355,RAJAT KUMAR BHOI,04-Aug-2024 11:20 AM,Rejected-AOC,TRANSPARENT LOTTERY SYSTEM,19-Feb-2025 01:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2523349,Sharat Kumar Bhoi,04-Aug-2024 10:39 AM,Rejected-AOC,TRANSPARENT LOTTERY SYSTEM,19-Feb-2025 01:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2522143,SHIBASHISH PRADHAN,01-Aug-2024 11:06 AM,Rejected-Technical,NOT SUBMITTED ELECTRICAL LICENSE MOU AS PER DTCN,23-Aug-2024 05:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2523818,S K CONSTRUCTION PROP. SOURAV KUMAR KAR,05-Aug-2024 03:51 PM,Rejected-AOC,TRANSPARENT LOTTERY SYSTEM,19-Feb-2025 01:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
