Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,S.No.2,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Tender Stage
EIC-CIVIL||SERNB-CIRCLE-BOLANGIR||EERNB-DIVISION-KANTABANJI,02/KBJ/2024-25,2024_EICCL_104998_1,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Contractor Registration Certificate, CDMS Certificate, GST Registration Certificate, GSTIN, PAN",19-Sep-2024 11:00 AM,25-Sep-2024 11:30 AM,19-Sep-2024 11:00 AM,24-Sep-2024 05:00 PM,19-Sep-2024 11:00 AM ,21-Sep-2024 05:00 PM ,19-Sep-2024 11:00 AM,24-Sep-2024 05:00 PM,"17,800",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"6,000",0.0,Nil,Nil,No,Superintending Engineer Kantabanji (RandB) Divn.,O/O the Superintending Engineer Kantabanji (RandB) Division,Periodical Renewal to Old NH Road from Ch. 0/000 Km. to 5/400 Km. along with Flank Dressing and Moorum filling for the year 2024-25,Periodical Renewal to Old NH Road from Ch. 0/000 Km. to 5/400 Km. along with Flank Dressing and Moorum filling for the year 2024-25,Please refer tender documents ,NA ,"17,74,937",Civil Works - Roads,NA ,Tender,90.0,15.0,KANTABANJI,767039.0,NA ,NA ,NA ,O/O the S.E. Kantabanji (RandB) Division,No ,No,AOC,29-Oct-2024,"INR 1,508,874",15.0,Arjuna Behera,27-Feb-2025 11:29 AM,Rajesh.pdf (669.00 KB),Agreement drawn on 29.10.2024,1.0,2558688.0,RAJESH KUMAR JAIN,INR,"1,508,874",1,2559033,ADITYA KUMAR DURIA,24-Sep-2024 03:11 PM,Rejected-Finance,Not winner in transparent lottery,14-Oct-2024 10:38 AM,Finance,Bid opened,Arjuna Behera,01-Oct-2024 11:39 AM,finance_507079.pdf,BOQ Comparative Chart,Arjuna Behera,Internal,Sitesh Kumar Sidhartha Das,Arjuna Behera,14-Oct-2024 10:38 AM,finsummary_507079.pdf (3627.20 KB),EIC-CIVIL||SERNB-CIRCLE-BOLANGIR||EERNB-DIVISION-KANTABANJI,2024_EICCL_104998_1,02/KBJ/2024-25,Periodical Renewal to Old NH Road from Ch. 0/000 Km. to 5/400 Km. along with Flank Dressing and Moorum filling for the year 2024-25,Arjuna Behera,Internal,Sitesh Kumar Sidhartha Das,Arjuna Behera,01-Oct-2024 11:47 AM,techsummary_507079.pdf (1574.83 KB),1.0,2nd Corrigendum,Revocation,01-Oct-2024 11:25 AM,2Cor.pdf ,108.34,Technical Opening,AOC
,,,,,,,,,,,,,,,,.pdf,"Affidavit of correctness of documents, No Relationship Certificate, Other documents as per DTCN",,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2558935,AKASH KUMAR JAIN,24-Sep-2024 02:08 PM,Rejected-Finance,Not winner in transparent lottery,14-Oct-2024 10:38 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2558761,Amit Agrawal,24-Sep-2024 02:00 PM,Rejected-Finance,Not winner in transparent lottery,14-Oct-2024 10:38 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2556527,ANANDITA PATRA,23-Sep-2024 06:20 PM,Rejected-Finance,Not winner in transparent lottery,14-Oct-2024 10:38 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2558569,ANKIT AGRAWAL,24-Sep-2024 11:53 AM,Rejected-Technical,Disqualified due to uploaded invalid GST Registration Certificate,01-Oct-2024 11:47 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2558027,ARYA INFRASTRCTURE,24-Sep-2024 10:38 AM,Rejected-Finance,Not winner in transparent lottery,14-Oct-2024 10:38 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2559019,ATISH MOHANTY,24-Sep-2024 03:02 PM,Rejected-Finance,Not winner in transparent lottery,14-Oct-2024 10:38 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2556047,BIMAL KUMAR JAIN,23-Sep-2024 09:45 AM,Rejected-Finance,Not winner in transparent lottery,14-Oct-2024 10:38 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2556650,DHANANJAYA PADHAN,23-Sep-2024 04:09 PM,Rejected-Finance,Not winner in transparent lottery,14-Oct-2024 10:38 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2555966,DUSILA SAHU,23-Sep-2024 05:33 PM,Rejected-Finance,Not winner in transparent lottery,14-Oct-2024 10:38 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
