Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
CE-NH||NHCIRCLE-SAMBALPUR||EENH-DIVN-BOLANGIR,03 / EE NH (BGR) of 2024-25 (DC),2024_CENH_106714_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Online proof copy of tender cost and EMD, Registration Certificate, PAN, GSTIN, Etc.",11-Dec-2024 11:00 AM,21-Dec-2024 11:30 AM,11-Dec-2024 11:00 AM,20-Dec-2024 05:00 PM,NA ,NA ,11-Dec-2024 11:00 AM,20-Dec-2024 05:00 PM,10-Jan-2025 11:20 AM,"83,400",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,"SE, NH Division, Bolangir","O/o EE, NH Division, Bolangir, Gandhinagarpada, Bolangir-767001",S/R to NH-59 such as laying of 80mm thick CC paver block on road shoulders from Km 17/560 to Km. 18/860 (BHS) for the year 2024-25,Road work,Please refer tender documents ,NA ,"83,38,571",Civil Works - Roads,NA ,Tender,90.0,60.0,Bongomunda,767040.0,NA ,NA ,NA ,"O/o EE, NH Division, Bolangir",No ,No,AOC,29-Jan-2025,"INR 7,088,619.67",60.0,Md Shahbaz,01-Feb-2025 03:44 PM,WoT3S1.pdf (985.00 KB),Notice to proceed with the work,1.0,2705093.0,BIGHNARAJ PRADHANI,INR,"7,088,619.67",1,2704941,ASIT BANCHHOR,20-Dec-2024 04:53 PM,Rejected-AOC,Not Selected through Transparent Lottery System,01-Feb-2025 03:44 PM,Finance,Financial bid of 18 (Eighteen) nos of technically responsive bidders participated in the tender were opened for further evaluation.,Md Shahbaz,18-Jan-2025 01:58 PM,finance_519970.pdf,BOQ Comparative Chart,"SE, NH Division, Bolangir",Internal,"AEE Estimator I/c and DA, NH Division, Bolangir",Md Shahbaz,18-Jan-2025 02:05 PM,finsummary_519970.pdf (3757.06 KB),CE-NH||NHCIRCLE-SAMBALPUR||EENH-DIVN-BOLANGIR,2024_CENH_106714_2,03 / EE NH (BGR) of 2024-25 (DC),S/R to NH-59 such as laying of 80mm thick CC paver block on road shoulders from Km 17/560 to Km. 18/860 (BHS) for the year 2024-25,Technical,18 (Eighteen) nos of bidders participated in the tender invited for the work. Their documents are opened for further evaluation.,Md Shahbaz,24-Dec-2024 01:58 PM,technical_519970.pdf,"SE, NH Division, Bolangir",Internal,"AEE (I/c Estimator) and DA, NH Division, Bolangir",Md Shahbaz,10-Jan-2025 11:17 AM,10-Jan-2025 11:20 AM,techsummary_519970.pdf (2918.37 KB),AOC
,,,,,,,,,,,,,,,,.pdf,"No relation certificate, affidavit, Details of T and P, No litigation, experience of similar works.",,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2705093,BIGHNARAJ PRADHANI,20-Dec-2024 04:10 PM,Accepted-AOC,Selected through Transparent Lottery System,01-Feb-2025 03:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Other documents as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2704173,Gourav Jain,19-Dec-2024 09:36 PM,Rejected-AOC,Not Selected through Transparent Lottery System,01-Feb-2025 03:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2704425,GR INFRATECH,20-Dec-2024 11:03 AM,Rejected-AOC,Not Selected through Transparent Lottery System,01-Feb-2025 03:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2702954,HARAPRASAD SAHU,19-Dec-2024 08:26 PM,Rejected-AOC,Not Selected through Transparent Lottery System,01-Feb-2025 03:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2701960,KL INFRAPROJECTS,19-Dec-2024 02:46 PM,Rejected-AOC,Not Selected through Transparent Lottery System,01-Feb-2025 03:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2703363,Kunja Bihari Sahu,19-Dec-2024 02:17 PM,Rejected-AOC,Not Selected through Transparent Lottery System,01-Feb-2025 03:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2705024,MAGAN BEHERA,20-Dec-2024 03:31 PM,Rejected-AOC,Not Selected through Transparent Lottery System,01-Feb-2025 03:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2704743,NATHURAM AGRAWAL,20-Dec-2024 01:13 PM,Rejected-AOC,Not Selected through Transparent Lottery System,01-Feb-2025 03:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2704015,NIHAR RANJAN PANDIA,19-Dec-2024 07:41 PM,Rejected-AOC,Not Selected through Transparent Lottery System,01-Feb-2025 03:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
