Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"CE,Minor Irrigation,BBSR||Baripada Minor Irrigation Circle Baripada||MI Division Mayurbhanj",03MIDJSP2024-25,2024_CEMIB_105976_8,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"PAN, Affidavit, Contractor RC, GST, Litigation, No Relation Certificate...etc As per DTCN",25-Oct-2024 10:00 AM,05-Nov-2024 11:00 AM,25-Oct-2024 10:00 AM,04-Nov-2024 05:00 PM,25-Oct-2024 10:00 AM ,04-Nov-2024 05:00 PM ,25-Oct-2024 10:00 AM,04-Nov-2024 05:00 PM,15-Nov-2024 09:00 AM,"65,100",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,"SE MI DIVISION,JASHIPUR",O/o The SE M.I.Division Jashipur,Improvement to Service Road of Sunaposi MIP (From RD0.00m to 1700m) in Main canal embankment Road in Bahalda Block of Mayurbhanj District under CAPEX-Road scheme for the year 2024-25,Improvement to Service Road of Sunaposi MIP (From RD0.00m to 1700m) in Main canal embankment Road in Bahalda Block of Mayurbhanj District under CAPEX-Road scheme for the year 2024-25,Only B Class ,NA ,"65,06,506",Civil Works - Canal,NA ,Tender,90.0,120.0,Bahalda,757046.0,NA ,NA ,NA ,O/o The SE M.I.Division Jashipur,No ,No,AOC,29-Jan-2025,"INR 6,506,505.59",120.0,MANAS RANJAN DASH,05-Feb-2025 04:22 PM,SunaposiCR.pdf (634.00 KB),1.0,2614652.0,RAJAT PRAKASH SETHI,INR,"5,531,180.65",1,2614070,BARENDRA KRISHNA MATAGAJSINGH,04-Nov-2024 03:00 PM,Rejected-AOC,Unsuccessful through transparent Lottery,05-Feb-2025 04:22 PM,Finance,All bids are accepted.,MANAS RANJAN DASH,15-Nov-2024 12:34 PM,,BOQ Comparative Chart,Er Manas Ranjan Dash,Internal,,MANAS RANJAN DASH,29-Jan-2025 05:26 PM,finsummary_511565.pdf (798.48 KB),"CE,Minor Irrigation,BBSR||Baripada Minor Irrigation Circle Baripada||MI Division Mayurbhanj",2024_CEMIB_105976_8,03MIDJSP2024-25,Improvement to Service Road of Sunaposi MIP (From RD0.00m to 1700m) in Main canal embankment Road in Bahalda Block of Mayurbhanj District under CAPEX-Road scheme for the year 2024-25,Technical,All bids are valid and are accepted.,MANAS RANJAN DASH,14-Nov-2024 06:02 PM,,Er. Manas Ranjan Dash,Internal,,MANAS RANJAN DASH,14-Nov-2024 07:39 PM,15-Nov-2024 09:00 AM,techsummary_511565.pdf (525.76 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2611846,GAURANGA KUMAR KAR,04-Nov-2024 11:45 AM,Rejected-AOC,Unsuccessful through transparent Lottery,05-Feb-2025 04:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2610279,Nihar Ranjan Behera,03-Nov-2024 08:49 PM,Rejected-AOC,Unsuccessful through transparent Lottery,05-Feb-2025 04:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2596657,PRASANTA BEHERA,28-Oct-2024 04:33 PM,Rejected-AOC,Unsuccessful through transparent Lottery,05-Feb-2025 04:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2610692,RAHUL KUMAR YADAV,03-Nov-2024 07:48 PM,Rejected-AOC,Unsuccessful through transparent Lottery,05-Feb-2025 04:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2614652,RAJAT PRAKASH SETHI,04-Nov-2024 04:15 PM,Accepted-AOC,Winner in transparent Lottery,05-Feb-2025 04:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2614579,SATYA SUNDAR DAS,04-Nov-2024 04:05 PM,Rejected-AOC,Unsuccessful through transparent Lottery,05-Feb-2025 04:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2611975,SOUMYARANJAN GHIBELA,04-Nov-2024 11:35 AM,Rejected-AOC,Unsuccessful through transparent Lottery,05-Feb-2025 04:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2611611,Subhasis Puhan,04-Nov-2024 08:02 AM,Rejected-AOC,Unsuccessful through transparent Lottery,05-Feb-2025 04:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2599343,SURYA SING MANDAL,29-Oct-2024 07:31 PM,Rejected-AOC,Unsuccessful through transparent Lottery,05-Feb-2025 04:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
