Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Municipal Bodies||Anandapur Municipal Council,AM-ANDP-02/2024-25,2024_ORULB_105690_6,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.xls,REFER BOQ,21-Oct-2024 12:00 PM,07-Nov-2024 11:00 AM,21-Oct-2024 12:00 PM,06-Nov-2024 05:30 PM,NA ,NA ,21-Oct-2024 12:00 PM,06-Nov-2024 05:30 PM,"16,942",Yes,percentage,1.0%,Nil,Nil,1.0,corri,Date,,1.0,ICICI BANK,"6,000",0.0,Nil,Nil,No,"EXECUTIVE OFFICER,ANANDAPUR MUNICIPALITY",ANANDAPUR MUNICIPALITY,Upgrading of road from Purusatam sahoo house to pump house ward no-2,Upgrading of road from Purusatam sahoo house to pump house ward no-2,Please refer Tender documents. ,NA ,"16,94,207",Civil Works - Roads,NA ,Tender,180.0,60.0,ANANDAPUR MUNICIPALITY,758021.0,NA ,NA ,NA ,ANANDAPUR MUNICIPALITY,No ,No,AOC,03-Feb-2025,"INR 1,699,529",60.0,Debaprasad Bal,03-Feb-2025 07:17 PM,6.pdf (307.00 KB),1.0,2597625.0,PRIYABRATA SAHOO,INR,"1,699,529",1,2624324,BAILOCHANA BEHERA,06-Nov-2024 02:55 PM,Rejected-Finance,k,01-Feb-2025 12:02 PM,Finance,ok,Chittaranjan Sethy,21-Nov-2024 01:29 PM,finance_509838.pdf,BOQ Comparative Chart,comm,Internal,cp,Debaprasad Bal,01-Feb-2025 12:02 PM,finsummary_509838.pdf (307.43 KB),Municipal Bodies||Anandapur Municipal Council,2024_ORULB_105690_6,AM-ANDP-02/2024-25,Upgrading of road from Purusatam sahoo house to pump house ward no-2,comm,Internal,cp,Debaprasad Bal,01-Feb-2025 11:52 AM,techsummary_509838.pdf (56.60 KB),AOC
,,,,,,,,,,,,,,,,.pdf,REFER DTCN,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2597669,GOLAP SAHOO,29-Oct-2024 06:40 AM,Rejected-Finance,k,01-Feb-2025 12:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2598244,JAGANNATH DAS,29-Oct-2024 01:02 PM,Rejected-Finance,k,01-Feb-2025 12:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2592794,MAA TARINI FABRICATION,25-Oct-2024 01:02 AM,Rejected-Finance,k,01-Feb-2025 12:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2621765,MADHU SUDAN SAHOO,05-Nov-2024 11:57 PM,Rejected-Finance,k,01-Feb-2025 12:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2620077,MONALISA SAHOO,05-Nov-2024 08:30 PM,Rejected-Finance,k,01-Feb-2025 12:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2621301,NILAMADHABA SAHOO,05-Nov-2024 09:41 PM,Rejected-Finance,k,01-Feb-2025 12:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2597479,PRAKASH GHADEI,28-Oct-2024 10:06 PM,Rejected-Finance,k,01-Feb-2025 12:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2595141,PRASANNA KUMAR MISHRA,28-Oct-2024 01:00 AM,Rejected-Finance,k,01-Feb-2025 12:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2597625,PRIYABRATA SAHOO,29-Oct-2024 10:17 AM,Accepted-AOC,k,03-Feb-2025 07:17 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
