Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.2,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Tender Stage
EIC-CIVIL||SERNB-CIRCLE-CENTRAL,TENDER CALL NOTICE NO.05 OF 2024-25,2024_EICCL_105360_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"BID COST,EMD, R.C.PAN,GST,ALL MACHINERIES,ALL AFFIDAVITS AND OTHERS AS PER APPROVED DTCN",03-Oct-2024 05:00 PM,18-Oct-2024 11:00 AM,03-Oct-2024 05:00 PM,17-Oct-2024 05:00 PM,NA ,NA ,03-Oct-2024 05:00 PM,17-Oct-2024 05:00 PM,09-Nov-2024 10:00 AM,"7,34,892",Yes,percentage,1.0%,Nil,Nil,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,CHIEFCONSTRUCTIONENGINEERCENTRALRANDBCIRCLEBBSR,"OFFICE OF THE CHIEF CONSTRUCTION ENGINEER, CENTRAL RANDB CIRCLE, BHUBANESWAR.",Improvement of Old Cuttack-Ganjam road Baranga-Pitapalli from 0.000 Km to 7.800Km,Improvement of Old Cuttack-Ganjam road Baranga-Pitapalli from 0.000 Km to 7.800Km,Please refer Tender documents. ,NA ,"7,34,89,200",Civil Works - Roads,NA ,Tender,90.0,180.0,Bhubaneswar,751001.0,NA ,NA ,NA ,"OFFICEOFTHECCECENTRALRANDBCIRCLE,BHUBANESWAR",No ,No,AOC,12-Feb-2025,"INR 62,473,173",180.0,Manas Ranjan Behera,12-Feb-2025 08:34 PM,884.pdf (500.00 KB),AGREEMENT COPY,1.0,2581743.0,RAJESH RANJAN KHUNTIA,INR,"62,473,173",1,2582020,ACP CONSTRUCTION,17-Oct-2024 03:22 PM,Rejected-Finance,Bidder posses l1 position and unsuccessful through transparent lottery system,12-Feb-2025 08:26 PM,Finance,Bid opening summary upload,Manas Ranjan Behera,09-Nov-2024 10:55 AM,finance_508311.pdf,BOQ Comparative Chart,"Er.ManasRanjanBehera,CCE",Internal,"Er.G.Patel,SE,Er.S.R.Das,SE,Er.S.N.Mishra,EE,Sri,S.K.Mishra, SrDAO",Manas Ranjan Behera,12-Feb-2025 08:26 PM,finsummary_508311.pdf (1113.48 KB),EIC-CIVIL||SERNB-CIRCLE-CENTRAL,2024_EICCL_105360_1,TENDER CALL NOTICE NO.05 OF 2024-25,Improvement of Old Cuttack-Ganjam road Baranga-Pitapalli from 0.000 Km to 7.800Km,Technical,TOTAL TWELVE NUMBERS BIDDDERS WERE PARTICIPATED IN THIS BID AND THEIR BIDS ARE VIEWED.,Snigdharani Das,08-Nov-2024 07:50 PM,technical_508311.pdf,"Er.ManasRanjanBehera,CCE",Internal,"Er.G.Patel,S.E. RANDB Divison No.III, Er. S.R.Das, SE,Er.S.N.Mishra, E.E. Sri S.K.Mishra, Sr.DAO",Snigdharani Das,08-Nov-2024 07:59 PM,09-Nov-2024 10:00 AM,techsummary_508311.pdf (601.48 KB),1.0,CORRIGENDUM,REVOCATION OF BID,08-Nov-2024 07:36 PM,GRIEVANCE.pdf ,773.83,Technical Opening,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2582325,DILLIP KUMAR SWAIN,17-Oct-2024 04:49 PM,Rejected-Finance,Bidder posses l1 position and unsuccessful through transparent lottery system,12-Feb-2025 08:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2576444,M/s BIGYAN PARIDA,17-Oct-2024 02:20 PM,Rejected-Finance,Bidder posses l1 position and unsuccessful through transparent lottery system,12-Feb-2025 08:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2580458,MS GLOBAL CONSTRUCTION,17-Oct-2024 03:54 PM,Rejected-Finance,Bidder posses l1 position and unsuccessful through transparent lottery system,12-Feb-2025 08:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2570955,M/S P B CONSTRUCTION,10-Oct-2024 01:14 PM,Rejected-Finance,Bidder posses l1 position and unsuccessful through transparent lottery system,12-Feb-2025 08:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2570822,OM MAA CONSTRUCTION,17-Oct-2024 12:59 PM,Rejected-Technical,Disqualified due to non securing of minimum 80 percent mark in machineries as per clause no.10 i of approved DTCN,08-Nov-2024 07:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2581867,Pramod Kumar Acharaya,17-Oct-2024 02:46 PM,Rejected-Finance,Bidder posses l1 position and unsuccessful through transparent lottery system,12-Feb-2025 08:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2581743,RAJESH RANJAN KHUNTIA,17-Oct-2024 02:05 PM,Accepted-AOC,WORK AWARDED,12-Feb-2025 08:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2579016,ROUT INFRASTRUCTURE PRIVATE LIMITED,17-Oct-2024 03:04 PM,Rejected-Finance,Bidder posses l1 position and unsuccessful through transparent lottery system,12-Feb-2025 08:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2582419,SPAN INFRA BUILDERS PVT. LTD,17-Oct-2024 04:49 PM,Rejected-Finance,Bidder posses l1 position and unsuccessful through transparent lottery system,12-Feb-2025 08:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
