Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Directorate of Ports and IWT||Directorate of Ports and IWT,DPIWT-08/2024-25,2024_PIWT_107700_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"GST, PAN, RC, Proof regarding payment of online tender paper cost and EMD",29-Nov-2024 11:45 AM,17-Dec-2024 11:30 AM,29-Nov-2024 11:45 AM,16-Dec-2024 05:00 PM,29-Nov-2024 11:45 AM ,05-Dec-2024 03:00 PM ,29-Nov-2024 11:45 AM,16-Dec-2024 05:00 PM,03-Jan-2025 03:00 PM,"1,08,000",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,"DIRECTOR, PORTS AND IWT, ODISHA, BHUBANESWAR","DIRECTORATE OF PORTS AND INLAND WATER TRANSPORT, GROUND FLOOR, ZONE-A, FORTUNE TOWERS, CHANDRASEKHARPUR, BHUBANESWAR-23",Construction of RCC Drain and Compound Wall for Crew Training Institute (2nd Campus) at Chandbali in Bhadrak District,CIVIL WORKS,Please refer Tender documents. ,NA ,"1,07,24,823",Civil Works - Others,NA ,Tender,90.0,90.0,CHANDABALI IN BHADRAK DISTRICT,756133.0,NA ,NA ,NA ,"DIRECTORATE OF PORTS AND IWT, ODISHA, BHUBANESWAR",No ,No,AOC,13-Feb-2025,"INR 9,117,172",90.0,SRADHANJALI SAHOO,13-Feb-2025 05:14 PM,AOC.pdf (5770.00 KB),THE ACTUAL DATE OF COMMENCEMENT IS 29.01.2025 BUT DUE TO SOME UNAVOIDABLE CIRCUMSTANCES THE AOC WAS NOT UPLOADED IN TIME,1.0,2699077.0,SISIR KUMAR NAYAK,INR,"9,117,172",1,2691127,Abhimanyu Das,11-Dec-2024 05:10 PM,Rejected-Finance,DUE TO SELECTION OF SRI SISIR KU NAYAK THROUGH TRANSPARENT LOTTERY SYSTEM,13-Feb-2025 05:07 PM,Finance,11 (ELEVEN) NOS. VALID BOQ DOWNLOADED,SRADHANJALI SAHOO,16-Jan-2025 01:53 PM,finance_518430.pdf,BOQ Comparative Chart,PADMALOCHAN ROUL,Internal,"BK SAHOO, HK SAHU, S SAHOO, A RAJ",SRADHANJALI SAHOO,13-Feb-2025 05:07 PM,finsummary_518430.pdf (359.85 KB),Directorate of Ports and IWT||Directorate of Ports and IWT,2024_PIWT_107700_1,DPIWT-08/2024-25,Construction of RCC Drain and Compound Wall for Crew Training Institute (2nd Campus) at Chandbali in Bhadrak District,Technical,12 NOS. VALID BID DOWNLOADED,SRADHANJALI SAHOO,18-Dec-2024 04:18 PM,technical_518430.pdf,PADMALOCHAN ROUL,Internal,"BK SAHOO, A RAJ, H K SAHOO, S SAHOO",SRADHANJALI SAHOO,03-Jan-2025 02:17 PM,03-Jan-2025 03:00 PM,techsummary_518430.pdf (489.55 KB),AOC
,,,,,,,,,,,,,,,,.pdf,"Affidavit, Machinery Details and other documents as per DTCN",,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2693747,Ananta Kumar Das,12-Dec-2024 02:58 PM,Rejected-Finance,DUE TO SELECTION OF SRI SISIR KU NAYAK THROUGH TRANSPARENT LOTTERY SYSTEM,13-Feb-2025 05:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2697890,Bijaya Kumar Nayak,16-Dec-2024 04:29 PM,Rejected-Finance,DUE TO SELECTION OF SRI SISIR KU NAYAK THROUGH TRANSPARENT LOTTERY SYSTEM,13-Feb-2025 05:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2697812,JAGANNATH ROUT,16-Dec-2024 11:33 AM,Rejected-Finance,DUE TO SELECTION OF SRI SISIR KU NAYAK THROUGH TRANSPARENT LOTTERY SYSTEM,13-Feb-2025 05:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2698944,MANOJ KUMAR SAHOO,16-Dec-2024 04:49 PM,Rejected-Finance,DUE TO SELECTION OF SRI SISIR KU NAYAK THROUGH TRANSPARENT LOTTERY SYSTEM,13-Feb-2025 05:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2698291,M/S CHIRANJIT SANTARA,16-Dec-2024 01:20 PM,Rejected-Finance,DUE TO SELECTION OF SRI SISIR KU NAYAK THROUGH TRANSPARENT LOTTERY SYSTEM,13-Feb-2025 05:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2698408,NIROJ NALINI PANDA,16-Dec-2024 01:38 PM,Rejected-Finance,DUE TO SELECTION OF SRI SISIR KU NAYAK THROUGH TRANSPARENT LOTTERY SYSTEM,13-Feb-2025 05:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2698421,Papu Mohapatra,16-Dec-2024 01:47 PM,Rejected-Finance,DUE TO SELECTION OF SRI SISIR KU NAYAK THROUGH TRANSPARENT LOTTERY SYSTEM,13-Feb-2025 05:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2674359,ramesh chandra sethi,16-Dec-2024 03:55 PM,Rejected-Finance,DUE TO SELECTION OF SRI SISIR KU NAYAK THROUGH TRANSPARENT LOTTERY SYSTEM,13-Feb-2025 05:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2699017,Sambhu Nath Biswal,16-Dec-2024 04:25 PM,Rejected-Technical,DUE TO NON-VERIFICATION OF DOCUMENTS,03-Jan-2025 02:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
