Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Forest Environment and Climate Change Department||RCCF Rourkela||DFO Bonai,1F-DFO BONAI /05(online)/2024-25,2024_DFOBN_107579_3,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,28-Nov-2024 11:00 AM,09-Dec-2024 11:00 AM,28-Nov-2024 11:00 AM,07-Dec-2024 05:00 PM,NA ,NA ,28-Nov-2024 11:00 AM,07-Dec-2024 05:00 PM,"21,300",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"6,000",Nil,Nil,No,"DFO, Bonai",AT-BONAI PO-BONAI DIST-SUNDARGARH ODISHA,"CONSTRUCTION OF GRADED BUND AT BADIBAHAL NEAR KANSAR NALA TO BEHERAMAL, BALIA RF OF JARDA SECTION IN JARDA RANGE UNDER BONAI FOREST DIVISION","CONSTRUCTION OF GRADED BUND AT BADIBAHAL NEAR KANSAR NALA TO BEHERAMAL, BALIA RF OF JARDA SECTION IN JARDA RANGE UNDER BONAI FOREST DIVISION",Please refer Tender documents. ,NA ,"21,37,532",Civil Works - Others,NA ,Tender,90.0,90.0,Bonai,770038.0,NA ,NA ,NA ,"Divisional Forest Officer, Bonai Division",No ,No,AOC,27-Feb-2025,"INR 1,817,116",90.0,Jagannath Prasad Bishoyi,27-Feb-2025 05:54 PM,DocOMB.pdf (193.00 KB),1.0,2686783.0,PRAKASH RUDRA SINGH,INR,"1,817,116",1,2686286,AJAY KUMAR YADAV,06-Dec-2024 06:07 PM,Rejected-Technical,Schedule E not submitted,27-Feb-2025 05:29 PM,Finance,ok,Samir Prakash Tirkey,09-Dec-2024 12:04 PM,,BOQ Comparative Chart,Jagannath Bishoyi,Internal,"Debasish Nayak, Suchismita Das, Dillip Kumar Patra",Jagannath Prasad Bishoyi,27-Feb-2025 05:40 PM,finsummary_517948.pdf (192.86 KB),Forest Environment and Climate Change Department||RCCF Rourkela||DFO Bonai,2024_DFOBN_107579_3,1F-DFO BONAI /05(online)/2024-25,"CONSTRUCTION OF GRADED BUND AT BADIBAHAL NEAR KANSAR NALA TO BEHERAMAL, BALIA RF OF JARDA SECTION IN JARDA RANGE UNDER BONAI FOREST DIVISION",Jagannath,Internal,"Debasish Nayak, Suchismita Das, Dillip Kumar Patra",Jagannath Prasad Bishoyi,27-Feb-2025 05:29 PM,techsummary_517948.pdf (192.86 KB),AOC
,,,,,,,,,,,,,,,,.xls,BoQ,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2687556,BIBRAT KUMAR SAHOO,07-Dec-2024 02:35 PM,Rejected-AOC,Find L1,27-Feb-2025 05:55 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2687379,DEBESH KUMAR PATTNAIK,07-Dec-2024 02:26 PM,Rejected-Technical,Schedule F not submitted for prescribed format,27-Feb-2025 05:29 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2685850,GURU PRASAD MOHARANA,06-Dec-2024 03:31 PM,Rejected-AOC,Find L1,27-Feb-2025 05:55 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2686783,PRAKASH RUDRA SINGH,07-Dec-2024 02:03 AM,Accepted-AOC,Find L1,27-Feb-2025 05:55 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2686881,PRAVAT KUMAR BISWAL,07-Dec-2024 08:09 AM,Rejected-AOC,Find L1,27-Feb-2025 05:55 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2682126,SHANTILATA PRADHAN,07-Dec-2024 03:19 PM,Rejected-Technical,Schedule F not submitted for prescribed format,27-Feb-2025 05:29 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2683136,SHRIJAN KISHAN,05-Dec-2024 12:24 PM,Rejected-AOC,Find L1,27-Feb-2025 05:55 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2682532,SUJATA PRUSTY,04-Dec-2024 11:36 PM,Rejected-Technical,Schedule F not submitted for prescribed format,27-Feb-2025 05:29 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2683010,SUMITA PRUSETH,05-Dec-2024 12:03 PM,Rejected-Technical,Schedule F not submitted for prescribed format,27-Feb-2025 05:29 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
