Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
EIC-CIVIL||SERNB-CIRCLE-CUTTACK||EE RnB Division Cuttack-II,SE CTC (RnB)-II -04 of 2024-25,2024_EICCL_104872_6,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,NIT,13-Sep-2024 02:00 PM,24-Sep-2024 11:00 AM,13-Sep-2024 02:00 PM,23-Sep-2024 05:00 PM,NA ,NA ,13-Sep-2024 02:00 PM,23-Sep-2024 05:00 PM,"16,800",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"6,000",0.0,Nil,Nil,No,"S.E CUTTACK RANDB DIV II, CUTTACK","S.E CUTTACK RANDB DIV II, CUTTACK, OMP SQUARE CUTTACK","S/R to Cuttack Govindpur Banki Simor Road from RD 8/000Km to 15/000Km . ( such as pot hole repair with 37.5mm thick BUSG , 20mm thick PMC and 6mm thick Seal Coat) for the year 2024-25","S/R to Cuttack Govindpur Banki Simor Road from RD 8/000Km to 15/000Km . ( such as pot hole repair with 37.5mm thick BUSG , 20mm thick PMC and 6mm thick Seal Coat) for the year 2024-25",AS PER DTCN ,NA ,,Civil Works - Roads,NA ,Tender,90.0,30.0,CUTTACK GOVINDPUR BANKI,754008.0,NA ,NA ,NA ,"S.E CUTTACK RANDB DIV II, CUTTACK",No ,No,AOC,18-Feb-2025,"INR 1,677,633",30.0,Jyoti Ranjan Pati,18-Feb-2025 08:36 AM,AOC.pdf (366.00 KB),1.0,2556341.0,BIJAY KUMAR PARIDA,INR,"1,421,723",1,2557538,ARADHYA INTERNATIONAL,23-Sep-2024 04:45 PM,Rejected-AOC,L,18-Feb-2025 08:36 AM,Finance,Bid Summary,Anup Kumar Behera,17-Feb-2025 07:26 PM,finance_506708.pdf,BOQ Comparative Chart,SE,Internal,SE DAO 1 AEE AE,Anup Kumar Behera,18-Feb-2025 08:27 AM,finsummary_506708.pdf (624.40 KB),EIC-CIVIL||SERNB-CIRCLE-CUTTACK||EE RnB Division Cuttack-II,2024_EICCL_104872_6,SE CTC (RnB)-II -04 of 2024-25,"S/R to Cuttack Govindpur Banki Simor Road from RD 8/000Km to 15/000Km . ( such as pot hole repair with 37.5mm thick BUSG , 20mm thick PMC and 6mm thick Seal Coat) for the year 2024-25",S.E,Internal,S.E DAO 1,Anup Kumar Behera,17-Feb-2025 07:42 PM,techsummary_506708.pdf (624.40 KB),AOC
,,,,,,,,,,,,,,,,.pdf,DTCN,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2551730,Asik Kumar Routray,20-Sep-2024 12:31 PM,Rejected-AOC,L,18-Feb-2025 08:36 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2557416,BASANTA BARAL,23-Sep-2024 03:11 PM,Rejected-AOC,L,18-Feb-2025 08:36 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2556341,BIJAY KUMAR PARIDA,23-Sep-2024 11:48 AM,Accepted-AOC,winner,18-Feb-2025 08:36 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2552873,CHITTARANJAN ROUT,22-Sep-2024 11:35 PM,Rejected-AOC,L,18-Feb-2025 08:36 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2556770,KASHINATH PRADHAN,23-Sep-2024 12:14 PM,Rejected-AOC,L,18-Feb-2025 08:36 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2557042,MAHIMA PRASAD SAHOO,23-Sep-2024 01:19 PM,Rejected-AOC,L,18-Feb-2025 08:36 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2557009,M/S. RAJ RIYANSH CONSTRUCTIONS,23-Sep-2024 01:10 PM,Rejected-AOC,L,18-Feb-2025 08:36 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2555880,NIHAR RANJAN PATTANAIK,22-Sep-2024 06:34 PM,Rejected-AOC,L,18-Feb-2025 08:36 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2556788,PAYAL CONSTRUCTION PROP. SMT PRAMODINI ROUT,23-Sep-2024 12:13 PM,Rejected-AOC,L,18-Feb-2025 08:36 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
