Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
CE RW I||RW-CIRCLE-SUNDARGARH,RWCCESNG-07 OF 2024-25,2024_CERWI_104299_14,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Registration certificate,GSTIN,PAN,Affidavits etc",17-Aug-2024 05:00 PM,09-Sep-2024 11:00 AM,17-Aug-2024 05:00 PM,07-Sep-2024 05:00 PM,17-Aug-2024 05:00 PM ,05-Sep-2024 05:00 PM ,17-Aug-2024 05:00 PM,07-Sep-2024 05:00 PM,22-Nov-2024 11:00 AM,"2,43,676",Yes,percentage,1.0%,Nil,Nil,1.0,Date corrigendum,Date,,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,"C.C.E.,R.W. Circle ,Sundargarh","Office of the C.C.E.,R.W. Circle ,Sundargarh",Construction of new 60 bedded SSD(PSH) hostel at Pamra of Baragaon block in the district of Sundargarh for the year 2023-24.,Construction of new 60 bedded SSD(PSH) hostel at Pamra of Baragaon block in the district of Sundargarh for the year 2023-24.,Please refer Tender documents. ,NA ,"2,43,67,581",Civil Works - Bridges,NA ,Tender,90.0,270.0,Sundargarh,770020.0,NA ,NA ,NA ,"Office of the C.C.E.,R.W. Circle ,Sundargarh",No ,No,AOC,21-Feb-2025,"INR 24,367,581.4",270.0,Kishore Chandra Khatua,21-Feb-2025 06:48 PM,2.pdf (3635.00 KB),1.0,2533759.0,NAIMAN TOPNO,INR,"20,714,880.95",1,2540970,AJAY KUMAR AGRAWAL,04-Sep-2024 02:12 PM,Rejected-Finance,Not Qualified,05-Dec-2024 04:46 PM,Finance,Sixteen nos of bidder only.,Biswanath Sethy,23-Nov-2024 12:35 PM,finance_505098.pdf,BOQ Comparative Chart,B.Sethy,Internal,,Biswanath Sethy,05-Dec-2024 04:46 PM,finsummary_505098.pdf (23.72 KB),CE RW I||RW-CIRCLE-SUNDARGARH,2024_CERWI_104299_14,RWCCESNG-07 OF 2024-25,Construction of new 60 bedded SSD(PSH) hostel at Pamra of Baragaon block in the district of Sundargarh for the year 2023-24.,Technical,17 Nos. of Bidders,Binata Kishan,12-Sep-2024 04:37 PM,,B.Sethy,Internal,,Biswanath Sethy,13-Nov-2024 05:52 PM,22-Nov-2024 11:00 AM,techsummary_505098.pdf (1180.10 KB),AOC
,,,,,,,,,,,,,,,,.pdf,"Annual turnover, work experience, machinaries and other documents as per DTCN.",,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2542547,ARUN KUMAR BEHERA,07-Sep-2024 03:17 PM,Rejected-AOC,Unsuccessful bidder,21-Feb-2025 06:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2542024,BABULA KAANRA,06-Sep-2024 06:31 PM,Rejected-Finance,Not Qualified,05-Dec-2024 04:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2535558,BHABANI SHANKAR PATEL,28-Aug-2024 08:05 PM,Rejected-AOC,Unsuccessful bidder,21-Feb-2025 06:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2542054,Binod Kumar Agrawal,06-Sep-2024 07:36 PM,Rejected-Finance,Not Qualified,05-Dec-2024 04:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2541857,DEEPANJALI MARNDI,06-Sep-2024 07:30 PM,Rejected-AOC,Unsuccessful bidder,21-Feb-2025 06:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2542487,GOURI SHANKAR LAKRA,07-Sep-2024 02:07 PM,Rejected-AOC,Unsuccessful bidder,21-Feb-2025 06:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2537905,HIMANCHAL CHOUDHURY,30-Aug-2024 07:12 PM,Rejected-AOC,Unsuccessful bidder,21-Feb-2025 06:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2542023,JEETAN JAIN,07-Sep-2024 12:18 AM,Rejected-Technical,Electrical licence not furnished.,13-Nov-2024 05:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2542513,KARTIK SWAIN,07-Sep-2024 02:31 PM,Rejected-AOC,Unsuccessful bidder,21-Feb-2025 06:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
