Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
EIC-CIVIL||SERNB-CIRCLE-KEONJHAR,CCEKC - 20/ 2024-25,2024_EICCL_106128_5,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Online proof copy of Tender paper Cost and EMD,PAN,GSTIN,Contractor RC,Affidavit.",29-Oct-2024 09:00 AM,20-Nov-2024 11:30 AM,29-Oct-2024 09:00 AM,19-Nov-2024 04:00 PM,NA ,NA ,29-Oct-2024 09:00 AM,19-Nov-2024 04:00 PM,26-Dec-2024 11:30 AM,"2,63,600",Yes,fixed,,Nil,Nil,1.0,1st Corrigendum,Date,,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,CCE Keonjhar (R and B) Circle,"O/o the CCE Keonjhar (R and B) Circle, Keonjhar-758001",Improvement to Panposh - Uditnagar road from 0/000 Km to 3/551 Km under State Plan for the year 2024-25,Improvement to Panposh - Uditnagar road from 0/000 Km to 3/551 Km under State Plan for the year 2024-25,Please refer Tender Documents ,NA ,"2,63,57,000",Civil Works - Roads,NA ,Tender,90.0,210.0,Rourkela,769012.0,NA ,NA ,NA ,O/o the CCE Keonjhar (R and B) Circle,No ,No,AOC,17-Feb-2025,"INR 22,406,278",210.0,Santosh Kumar Behera,17-Feb-2025 06:57 PM,AOC_Panposh-Uditnagarroad_0.00to3.551km.pdf (1331.00 KB),1st Lowest Bidder winner of lottery,1.0,2641863.0,RAMESH KUMAR JENA,INR,"22,406,278",1,2640180,AJAY TIWARI,11-Nov-2024 06:52 PM,Rejected-Finance,1st Lowest Bidder,17-Feb-2025 06:52 PM,Finance,Bid opening summary,Manoranjan Biswal,26-Dec-2024 01:10 PM,finance_512645.pdf,BOQ Comparative Chart,Santosh Kumar Behera,Internal,SE Rourkela R and B Division Sr DAO Rourkela R and B Division PA to CCE Keonjhar R and B Circle,Santosh Kumar Behera,17-Feb-2025 06:52 PM,finsummary_512645.pdf (2050.67 KB),EIC-CIVIL||SERNB-CIRCLE-KEONJHAR,2024_EICCL_106128_5,CCEKC - 20/ 2024-25,Improvement to Panposh - Uditnagar road from 0/000 Km to 3/551 Km under State Plan for the year 2024-25,Technical,Bid opening summary,Manoranjan Biswal,21-Nov-2024 12:43 PM,technical_512645.pdf,Narayan Patel,Internal,SE Rourkela R and B Division Sr DAO Rourkela R and B Division PA to CCE Keonjhar R and B Circle,Manoranjan Biswal,25-Dec-2024 06:18 PM,26-Dec-2024 11:30 AM,techsummary_512645.pdf (2049.45 KB),AOC
,,,,,,,,,,,,,,,,.pdf,"Machineries, work in hand, work experience",,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2653471,AKSHAYA KUMAR MOHAPATRA,19-Nov-2024 12:35 PM,Rejected-Technical,As per decision of technical evaluation committee,25-Dec-2024 06:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Other documents as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2638932,AMAN KUMAR AGRAWAL,11-Nov-2024 10:09 PM,Rejected-Technical,As per decision of technical evaluation committee,25-Dec-2024 06:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2654277,AMARTYA DAS,19-Nov-2024 03:52 PM,Rejected-Technical,As per decision of technical evaluation committee,25-Dec-2024 06:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2641486,AMIT KUMAR BARIK,12-Nov-2024 02:37 PM,Rejected-Finance,1st Lowest Bidder,17-Feb-2025 06:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2641504,AMIT KUMAR BHUYAN,12-Nov-2024 01:17 PM,Rejected-Finance,1st Lowest Bidder,17-Feb-2025 06:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2640570,DEBASHIS MOHANTY,11-Nov-2024 10:07 PM,Rejected-Finance,1st Lowest Bidder,17-Feb-2025 06:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2638354,DEEPAK KUMAR ROUT,11-Nov-2024 12:48 PM,Rejected-Finance,1st Lowest Bidder,17-Feb-2025 06:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2636733,LAGNAJIT BISWAL,10-Nov-2024 08:17 PM,Rejected-Finance,1st Lowest Bidder,17-Feb-2025 06:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2641990,MANAS KUMAR ACHARYA,16-Nov-2024 01:18 PM,Rejected-Technical,As per decision of technical evaluation committee,25-Dec-2024 06:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
