Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Municipal Bodies||Anandapur Municipal Council,AM-ANDP-02/2024-25,2024_ORULB_105690_48,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.xls,REFER BOQ,21-Oct-2024 12:00 PM,07-Nov-2024 11:00 AM,21-Oct-2024 12:00 PM,06-Nov-2024 05:30 PM,NA ,NA ,21-Oct-2024 12:00 PM,06-Nov-2024 05:30 PM,"16,889",Yes,percentage,1.0%,Nil,Nil,1.0,corri,Date,,1.0,ICICI BANK,"6,000",0.0,Nil,Nil,No,EXECUTIVE OFFICER,ANANDAPUR MUNICIPALITY,Providing AND laying Drain cover slab ward-1 to 03 AND 12 to 16,Providing AND laying Drain cover slab ward-1 to 03 AND 12 to 16,Please refer Tender documents. ,NA ,"16,88,876",Civil Works - Others,NA ,Tender,180.0,60.0,ANANDAPUR MUNICIPALITY,758021.0,NA ,NA ,NA ,ANANDAPUR MUNICIPALITY,No ,No,AOC,25-Feb-2025,"INR 1,694,143",60.0,Debaprasad Bal,25-Feb-2025 12:54 PM,48.pdf (336.00 KB),k,1.0,2595278.0,Swarna Prava Mahakud,INR,"1,694,143",1,2592877,ASHIS KUMAR BEHERA,25-Oct-2024 07:38 PM,Rejected-Finance,k,25-Feb-2025 12:52 PM,Finance,k,Debaprasad Bal,27-Nov-2024 05:21 PM,finance_510042.pdf,BOQ Comparative Chart,comm,Internal,cp,Debaprasad Bal,25-Feb-2025 12:52 PM,finsummary_510042.pdf (56.60 KB),Municipal Bodies||Anandapur Municipal Council,2024_ORULB_105690_48,AM-ANDP-02/2024-25,Providing AND laying Drain cover slab ward-1 to 03 AND 12 to 16,comm,Internal,cp,Debaprasad Bal,25-Feb-2025 12:47 PM,techsummary_510042.pdf (56.60 KB),AOC
,,,,,,,,,,,,,,,,.pdf,REFER DTCN,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2595214,ASHIS PATTANAYAK,27-Oct-2024 11:41 PM,Rejected-Finance,k,25-Feb-2025 12:52 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2595505,KAMALAKANTA BEHERA,28-Oct-2024 06:12 PM,Rejected-Finance,k,25-Feb-2025 12:52 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2623326,MADHU SUDAN SAHOO,06-Nov-2024 12:53 PM,Rejected-Finance,k,25-Feb-2025 12:52 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2623579,NILAMANI SAHOO,06-Nov-2024 01:09 PM,Rejected-Finance,k,25-Feb-2025 12:52 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2595118,PRASANNA KUMAR MISHRA,28-Oct-2024 01:20 AM,Rejected-Finance,k,25-Feb-2025 12:52 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2597865,PRIYABRATA SAHOO,05-Nov-2024 10:19 PM,Rejected-Finance,k,25-Feb-2025 12:52 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2597568,SANDEEP KUMAR SAHOO,28-Oct-2024 11:20 PM,Rejected-Finance,k,25-Feb-2025 12:52 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2596067,SIBANANDA DHAL,28-Oct-2024 09:45 PM,Rejected-Finance,k,25-Feb-2025 12:52 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2592907,Sri Jagannath Agency and Consultancy Service,25-Oct-2024 08:39 PM,Rejected-Finance,k,25-Feb-2025 12:52 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
